id,Arrival,Start,Completion,No_of_expansion,No_of_shrinkage,Wait_time,Turn_around_time,Exe_time
15002.0,14549349.75,14549349.75,14549465.75,0.0,0.0,0.0,116.0,116.0
15003.0,14551213.5,14551213.5,14551675.5,0.0,0.0,0.0,462.0,462.0
15004.0,14551789.5,14551789.5,14552035.5,0.0,0.0,0.0,246.0,246.0
15005.0,14552205.0,14552205.0,14552287.570052596,1.0,0.0,0.0,82.5700525958091,82.5700525958091
15006.0,14552283.0,14552283.0,14552340.333042206,1.0,0.0,0.0,57.33304220624268,57.33304220624268
15007.0,14552310.0,14552310.0,14552479.185344478,1.0,0.0,0.0,169.18534447811544,169.18534447811544
15008.0,14552440.5,14552440.5,14552535.5,0.0,0.0,0.0,95.0,95.0
15009.0,14552548.5,14552548.5,14552616.385461545,1.0,0.0,0.0,67.88546154461801,67.88546154461801
15010.0,14552577.0,14552577.0,14552732.624217952,1.0,0.0,0.0,155.6242179516703,155.6242179516703
15011.0,14552677.5,14552677.5,14552888.272110404,1.0,0.0,0.0,210.77211040444672,210.77211040444672
15012.0,14552852.25,14552852.25,14552985.212426884,1.0,0.0,0.0,132.96242688409984,132.96242688409984
15014.0,14552981.25,14552981.25,14553182.336529525,1.0,0.0,0.0,201.08652952499688,201.08652952499688
15015.0,14553006.75,14553006.75,14553199.943095172,1.0,0.0,0.0,193.1930951718241,193.1930951718241
15013.0,14552967.75,14552967.75,14553855.717643738,1.0,0.0,0.0,887.967643737793,887.967643737793
15016.0,14553083.25,14553083.25,14554100.176974531,1.0,0.0,0.0,1016.9269745312631,1016.9269745312631
15017.0,14553332.25,14553332.25,14554198.907689195,1.0,0.0,0.0,866.6576891951263,866.6576891951263
15020.0,14554260.75,14554260.75,14554501.15288218,1.0,0.0,0.0,240.40288217924535,240.40288217924535
15021.0,14554403.25,14554403.25,14554549.25,0.0,0.0,0.0,146.0,146.0
15018.0,14553345.0,14553345.0,14554598.543695537,1.0,0.0,0.0,1253.5436955373734,1253.5436955373734
15022.0,14554854.0,14554854.0,14555168.393829653,1.0,0.0,0.0,314.3938296530396,314.3938296530396
15023.0,14555061.0,14555061.0,14555361.0,0.0,0.0,0.0,300.0,300.0
15024.0,14555622.0,14555622.0,14555768.0,0.0,0.0,0.0,146.0,146.0
15025.0,14555855.25,14555855.25,14555959.25,0.0,0.0,0.0,104.0,104.0
15026.0,14556142.5,14556142.5,14556258.049178176,1.0,0.0,0.0,115.54917817562819,115.54917817562819
15028.0,14556389.25,14556389.25,14556442.33406846,1.0,0.0,0.0,53.08406846038997,53.08406846038997
15027.0,14556155.25,14556155.25,14556472.23173134,1.0,0.0,0.0,316.9817313402891,316.9817313402891
15030.0,14556409.5,14556409.5,14556491.858441226,1.0,0.0,0.0,82.35844122618437,82.35844122618437
15031.0,14556429.0,14556429.0,14556531.0,0.0,0.0,0.0,102.0,102.0
15033.0,14556576.75,14556576.75,14556966.765899912,1.0,0.0,0.0,390.01589991152287,390.01589991152287
15032.0,14556574.5,14556574.5,14557223.349161573,1.0,0.0,0.0,648.8491615727544,648.8491615727544
15034.0,14556587.25,14556587.25,14557245.508516824,1.0,0.0,0.0,658.2585168238729,658.2585168238729
15035.0,14556615.75,14556615.75,14557303.75844191,1.0,0.0,0.0,688.0084419101477,688.0084419101477
15036.0,14556710.25,14556710.25,14557327.023803018,1.0,0.0,0.0,616.7738030180335,616.7738030180335
15042.0,14557416.75,14557416.75,14557443.063840395,1.0,0.0,0.0,26.313840394839644,26.313840394839644
15050.0,14557418.25,14557422.329197315,14557544.329197315,0.0,0.0,4.0791973154991865,126.07919731549919,122.0
15049.0,14557418.25,14557418.25,14557564.507541489,1.0,0.0,0.0,146.25754148885608,146.25754148885608
15048.0,14557417.5,14557417.5,14557660.406709976,2.0,1.0,0.0,242.9067099764943,242.9067099764943
15044.0,14557417.5,14557417.5,14557830.673501134,1.0,1.0,0.0,413.17350113391876,413.17350113391876
15043.0,14557417.5,14557417.5,14557833.414999355,1.0,1.0,0.0,415.9149993546307,415.9149993546307
15045.0,14557417.5,14557417.5,14557834.31918812,1.0,1.0,0.0,416.8191881198436,416.8191881198436
15046.0,14557417.5,14557417.5,14557853.213944986,1.0,1.0,0.0,435.7139449864626,435.7139449864626
15040.0,14557401.75,14557401.75,14557857.047034947,1.0,0.0,0.0,455.2970349472016,455.2970349472016
15047.0,14557417.5,14557417.5,14557869.348984992,1.0,1.0,0.0,451.8489849921316,451.8489849921316
15039.0,14557028.25,14557028.25,14557939.730562657,1.0,0.0,0.0,911.4805626571178,911.4805626571178
15055.0,14557548.0,14557564.507541489,14558120.450896556,1.0,0.0,16.507541488856077,572.4508965555578,555.9433550667018
15057.0,14557760.25,14557760.25,14558569.639025113,1.0,0.0,0.0,809.389025112614,809.389025112614
