id,Arrival,Start,Completion,No_of_expansion,No_of_shrinkage,Wait_time,Turn_around_time
15002,19399133,19399133,19399249,0,0,0,116
15003,19401618,19401618,19402080,0,0,0,462
15004,19402386,19402386,19402632,0,0,0,246
15005,19402940,19402940,19403024,0,0,0,84
15006,19403044,19403044,19403127,0,0,0,83
15007.0,19403080.0,19403080.0,19403276.80591266,1.0,0.0,0.0,196.8059126585722
15008,19403254,19403254,19403349,0,0,0,95
15009,19403398,19403398,19403500,0,0,0,102
15010.0,19403436.0,19403436.0,19403613.949045725,1.0,0.0,0.0,177.9490457251668
15011.0,19403570.0,19403570.0,19403808.77281726,1.0,0.0,0.0,238.77281726151705
15012,19403803,19403803,19403950,0,0,0,147
15015.0,19404009.0,19404009.0,19404219.04531943,1.0,0.0,0.0,210.04531943053007
15014,19403975,19403975,19404484,0,0,0,509
15016.0,19404111.0,19404111.0,19405164.05905045,1.0,0.0,0.0,1053.0590504482388
15017.0,19404443.0,19404443.0,19405319.217373464,1.0,0.0,0.0,876.2173734642565
15013,19403957,19403957,19405653,0,0,0,1696
15018.0,19404460.0,19404460.0,19405856.418583594,1.0,0.0,0.0,1396.4185835942626
15020.0,19405681.0,19405681.0,19405951.465154048,1.0,0.0,0.0,270.4651540480554
15021,19405871,19405871,19406017,0,0,0,146
15022.0,19406472.0,19406472.0,19406831.377207402,1.0,0.0,0.0,359.3772074021399
15023,19406748,19406748,19407048,0,0,0,300
15024,19407496,19407496,19407642,0,0,0,146
15025,19407807,19407807,19407911,0,0,0,104
15026,19408190,19408190,19408486,0,0,0,296
15027.0,19408207.0,19408207.0,19408574.263110448,1.0,0.0,0.0,367.263110447675
15028.0,19408519.0,19408519.0,19408574.924220826,1.0,0.0,0.0,55.92422082647681
15030.0,19408546.0,19408546.0,19408630.880846936,1.0,0.0,0.0,84.8808469362557
15031,19408572,19408572,19408674,0,0,0,102
15033.0,19408769.0,19408769.0,19409161.08599386,1.0,0.0,0.0,392.0859938599169
15034.0,19408783.0,19408783.0,19409446.995542943,1.0,0.0,0.0,663.9955429434776
15035.0,19408821.0,19408821.0,19409526.499126855,1.0,0.0,0.0,705.499126855284
15036.0,19408947.0,19408947.0,19409572.248145636,1.0,0.0,0.0,625.2481456361711
15042.0,19409889.0,19409889.0,19409915.685693935,1.0,0.0,0.0,26.685693934559822
15048,19409890,19409890,19409994,0,0,0,104
15032,19408766,19408766,19409995,0,0,0,1229
15050.0,19409891.0,19409891.0,19410093.16658973,0.0,0.0,0.0,202.1665897294879
15044.0,19409890.0,19409890.0,19410203.89365196,1.0,0.0,0.0,313.893651958555
15046.0,19409890.0,19409890.0,19410205.12661638,1.0,0.0,0.0,315.12661638110876
15043.0,19409890.0,19409890.0,19410205.567488898,1.0,0.0,0.0,315.56748889759183
15045.0,19409890.0,19409890.0,19410206.261611998,1.0,0.0,0.0,316.2616119980812
15049.0,19409891.0,19409891.0,19410288.215732448,2.0,0.0,0.0,397.215732447803
15047.0,19409890.0,19409890.0,19410321.66267242,2.0,0.0,0.0,431.662672419101
15040.0,19409869.0,19409869.0,19410329.018354658,1.0,0.0,0.0,460.0183546580374
15039.0,19409371.0,19409371.0,19410342.143062577,1.0,0.0,0.0,971.1430625766516
15055.0,19410064.0,19410093.16658973,19410685.468704764,1.0,0.0,29.166589729487896,621.4687047637999
15057.0,19410347.0,19410347.0,19411156.44178485,1.0,0.0,0.0,809.441784851253
15060.0,19410348.0,19410348.0,19411157.72561782,1.0,0.0,0.0,809.7256178185344
15063.0,19410349.0,19410349.0,19411159.718263134,1.0,0.0,0.0,810.7182631343603
15068.0,19410350.0,19410350.0,19411161.292173356,1.0,0.0,0.0,811.2921733558178
15061.0,19410348.0,19410348.0,19411162.33769911,1.0,0.0,0.0,814.337699111551
15059.0,19410348.0,19410348.0,19411164.38243843,1.0,0.0,0.0,816.3824384287
15062.0,19410348.0,19410348.0,19411164.4966961,1.0,0.0,0.0,816.4966960996389
15069.0,19410350.0,19410350.0,19411164.590330333,1.0,0.0,0.0,814.5903303325176
15070.0,19410350.0,19410350.0,19411164.933705505,1.0,0.0,0.0,814.9337055049837
15066.0,19410349.0,19410349.0,19411165.524458256,1.0,0.0,0.0,816.5244582556188
15072.0,19410351.0,19410351.0,19411166.236235593,1.0,0.0,0.0,815.2362355925143
15071.0,19410350.0,19410350.0,19411166.35372465,1.0,0.0,0.0,816.3537246510386
15079.0,19410352.0,19410352.0,19411166.53869206,1.0,0.0,0.0,814.538692060858
15064.0,19410349.0,19410349.0,19411167.70510447,1.0,0.0,0.0,818.705104470253
15081.0,19410352.0,19410352.0,19411167.72058191,1.0,0.0,0.0,815.7205819115043
15082.0,19410353.0,19410353.0,19411167.795994036,1.0,0.0,0.0,814.7959940358996
15065.0,19410349.0,19410349.0,19411167.983494867,1.0,0.0,0.0,818.9834948666394
15056.0,19410341.0,19410341.0,19411168.05772402,1.0,0.0,0.0,827.0577240213752
15058.0,19410347.0,19410347.0,19411168.632921953,1.0,0.0,0.0,821.6329219527543
15086.0,19410353.0,19410353.0,19411169.2242045,1.0,0.0,0.0,816.2242044992745
15094.0,19410354.0,19410354.0,19411169.3509638,1.0,0.0,0.0,815.3509638011456
