id,Arrival,Start,Completion,No_of_expansion,No_of_shrinkage,Wait_time,Turn_around_time
15002,19399133,19399133,19399249,0,0,0,116
15003,19401618,19401618,19402080,0,0,0,462
15004,19402386,19402386,19402632,0,0,0,246
15005,19402940,19402940,19403024,0,0,0,84
15006.0,19403044.0,19403044.0,19403105.68288776,1.0,0.0,0.0,61.68288775905967
15007.0,19403080.0,19403080.0,19403276.706136752,1.0,0.0,0.0,196.70613675191998
15008,19403254,19403254,19403349,0,0,0,95
15009.0,19403398.0,19403398.0,19403470.82517147,1.0,0.0,0.0,72.82517147064209
15010.0,19403436.0,19403436.0,19403614.170792524,1.0,0.0,0.0,178.17079252377152
15011.0,19403570.0,19403570.0,19403808.316656794,1.0,0.0,0.0,238.31665679439902
15012,19403803,19403803,19403950,0,0,0,147
15014.0,19403975.0,19403975.0,19404178.49147249,1.0,0.0,0.0,203.49147249013186
15015.0,19404009.0,19404009.0,19404220.230424874,1.0,0.0,0.0,211.23042487353086
15013.0,19403957.0,19403957.0,19404849.300401505,1.0,0.0,0.0,892.3004015050828
15016.0,19404111.0,19404111.0,19405169.09353001,1.0,0.0,0.0,1058.093530010432
15017.0,19404443.0,19404443.0,19405312.418234766,1.0,0.0,0.0,869.4182347655296
15018.0,19404460.0,19404460.0,19405857.70896917,1.0,0.0,0.0,1397.708969168365
15020.0,19405681.0,19405681.0,19405950.53255106,1.0,0.0,0.0,269.532551061362
15021,19405871,19405871,19406017,0,0,0,146
15022.0,19406472.0,19406472.0,19406831.930952705,1.0,0.0,0.0,359.9309527054429
15023,19406748,19406748,19407048,0,0,0,300
15024,19407496,19407496,19407642,0,0,0,146
15025,19407807,19407807,19407911,0,0,0,104
15026.0,19408190.0,19408190.0,19408310.76560729,1.0,0.0,0.0,120.76560728996992
15028.0,19408519.0,19408519.0,19408574.198954523,1.0,0.0,0.0,55.19895452260971
15027.0,19408207.0,19408207.0,19408574.771209896,1.0,0.0,0.0,367.7712098956108
15030.0,19408546.0,19408546.0,19408631.046266295,1.0,0.0,0.0,85.04626629501581
15031,19408572,19408572,19408674,0,0,0,102
15033.0,19408769.0,19408769.0,19409158.898965966,1.0,0.0,0.0,389.89896596595645
15032.0,19408766.0,19408766.0,19409414.649103966,1.0,0.0,0.0,648.6491039656103
15034.0,19408783.0,19408783.0,19409447.765492473,1.0,0.0,0.0,664.7654924727976
15035.0,19408821.0,19408821.0,19409528.875986263,1.0,0.0,0.0,707.8759862631559
15036.0,19408947.0,19408947.0,19409575.83355472,1.0,0.0,0.0,628.8335547186434
15042.0,19409889.0,19409889.0,19409915.582985777,1.0,0.0,0.0,26.582985777407885
15050.0,19409891.0,19409894.328957014,19410016.328957014,0.0,0.0,3.328957013785839,125.32895701378584
15049.0,19409891.0,19409891.0,19410038.133080117,1.0,0.0,0.0,147.13308011740446
15048.0,19409890.0,19409890.0,19410088.38224851,2.0,1.0,0.0,198.38224850967526
15044.0,19409890.0,19409890.0,19410302.989008106,1.0,1.0,0.0,412.9890081062913
15043.0,19409890.0,19409890.0,19410304.618609264,1.0,1.0,0.0,414.618609264493
15045.0,19409890.0,19409890.0,19410314.096483443,1.0,1.0,0.0,424.09648344293237
15046.0,19409890.0,19409890.0,19410323.807611667,1.0,1.0,0.0,433.8076116666198
15040.0,19409869.0,19409869.0,19410324.00377258,1.0,0.0,0.0,455.0037725791335
15047.0,19409890.0,19409890.0,19410332.81645375,1.0,1.0,0.0,442.8164537511766
15039.0,19409371.0,19409371.0,19410339.481542677,1.0,0.0,0.0,968.4815426766872
15019.0,19405647.0,19405647.0,19410586.06318925,2.0,1.0,0.0,4939.063189249486
15055.0,19410064.0,19410064.0,19410669.580652896,1.0,0.0,0.0,605.5806528963149
15059.0,19410348.0,19410348.0,19411157.508867625,1.0,0.0,0.0,809.5088676251471
15060.0,19410348.0,19410348.0,19411157.57069287,1.0,0.0,0.0,809.5706928707659
15061.0,19410348.0,19410348.0,19411160.340152804,1.0,0.0,0.0,812.3401528038085
15056.0,19410341.0,19410341.0,19411161.286878604,1.0,0.0,0.0,820.2868786044419
15063.0,19410349.0,19410349.0,19411162.72259249,1.0,0.0,0.0,813.7225924916565
15065.0,19410349.0,19410349.0,19411164.199700806,1.0,0.0,0.0,815.1997008062899
15057.0,19410347.0,19410347.0,19411164.282394826,1.0,0.0,0.0,817.2823948264122
15062.0,19410348.0,19410348.0,19411165.722152706,1.0,0.0,0.0,817.7221527062356
15072.0,19410351.0,19410351.0,19411166.365447287,1.0,0.0,0.0,815.3654472865164
15069.0,19410350.0,19410350.0,19411166.4929276,1.0,0.0,0.0,816.4929275996983
15068.0,19410350.0,19410350.0,19411166.664568268,1.0,0.0,0.0,816.6645682677627
15078.0,19410352.0,19410352.0,19411167.095266115,1.0,0.0,0.0,815.0952661149204
15067.0,19410349.0,19410349.0,19411167.55060534,1.0,0.0,0.0,818.5506053417921
15080.0,19410352.0,19410352.0,19411167.958917096,1.0,0.0,0.0,815.9589170962572
15066.0,19410349.0,19410349.0,19411168.540918272,1.0,0.0,0.0,819.5409182719886
15079.0,19410352.0,19410352.0,19411169.194671866,1.0,0.0,0.0,817.1946718655527
