id,Arrival,Start,Completion,No_of_expansion,No_of_shrinkage,Wait_time,Turn_around_time
15002,19399133,19399133,19399249,0,0,0,116
15003,19401618,19401618,19402080,0,0,0,462
15004,19402386,19402386,19402632,0,0,0,246
15005,19402940,19402940,19403024,0,0,0,84
15006,19403044,19403044,19403127,0,0,0,83
15007.0,19403080.0,19403080.0,19403276.757475488,1.0,0.0,0.0,196.75747548788786
15008,19403254,19403254,19403349,0,0,0,95
15009,19403398,19403398,19403500,0,0,0,102
15010.0,19403436.0,19403436.0,19403614.51890477,1.0,0.0,0.0,178.5189047716558
15011.0,19403570.0,19403570.0,19403808.50981661,1.0,0.0,0.0,238.50981660932302
15012,19403803,19403803,19403950,0,0,0,147
15015.0,19404009.0,19404009.0,19404217.910928216,1.0,0.0,0.0,208.91092821583152
15014,19403975,19403975,19404484,0,0,0,509
15016.0,19404111.0,19404111.0,19405167.741528943,1.0,0.0,0.0,1056.741528943181
15017.0,19404443.0,19404443.0,19405317.14772366,1.0,0.0,0.0,874.147723659873
15013,19403957,19403957,19405653,0,0,0,1696
15018.0,19404460.0,19404460.0,19405856.013869863,1.0,0.0,0.0,1396.0138698630035
15020.0,19405681.0,19405681.0,19405951.055352684,1.0,0.0,0.0,270.0553526841104
15021,19405871,19405871,19406017,0,0,0,146
15022.0,19406472.0,19406472.0,19406830.969832115,1.0,0.0,0.0,358.9698321148753
15023,19406748,19406748,19407048,0,0,0,300
15024,19407496,19407496,19407642,0,0,0,146
15025,19407807,19407807,19407911,0,0,0,104
15026,19408190,19408190,19408486,0,0,0,296
15027.0,19408207.0,19408207.0,19408574.433742005,1.0,0.0,0.0,367.433742005378
15028.0,19408519.0,19408519.0,19408574.832497608,1.0,0.0,0.0,55.83249760791659
15030.0,19408546.0,19408546.0,19408631.346532576,1.0,0.0,0.0,85.34653257578611
15031,19408572,19408572,19408674,0,0,0,102
15033.0,19408769.0,19408769.0,19409158.6496923,1.0,0.0,0.0,389.6496923007071
15034.0,19408783.0,19408783.0,19409444.2674206,1.0,0.0,0.0,661.2674206010997
15035.0,19408821.0,19408821.0,19409522.84239177,1.0,0.0,0.0,701.842391770333
15036.0,19408947.0,19408947.0,19409573.523671884,1.0,0.0,0.0,626.5236718840897
15042.0,19409889.0,19409889.0,19409915.206622932,1.0,0.0,0.0,26.206622932106256
15048,19409890,19409890,19409994,0,0,0,104
15032,19408766,19408766,19409995,0,0,0,1229
15050.0,19409891.0,19409891.0,19410093.4037892,0.0,0.0,0.0,202.4037891998887
15043.0,19409890.0,19409890.0,19410205.853789896,1.0,0.0,0.0,315.85378989577293
15045.0,19409890.0,19409890.0,19410206.261642043,1.0,0.0,0.0,316.26164204254746
15044.0,19409890.0,19409890.0,19410207.205027785,1.0,0.0,0.0,317.2050277851522
15046.0,19409890.0,19409890.0,19410207.556870308,1.0,0.0,0.0,317.55687030777335
15049.0,19409891.0,19409891.0,19410301.06013291,2.0,0.0,0.0,410.06013290956616
15040.0,19409869.0,19409869.0,19410325.881598826,1.0,0.0,0.0,456.8815988264978
15047.0,19409890.0,19409890.0,19410332.29567265,2.0,0.0,0.0,442.2956726513803
15039.0,19409371.0,19409371.0,19410338.270355817,1.0,0.0,0.0,967.2703558169305
15055.0,19410064.0,19410093.4037892,19410681.431935817,1.0,0.0,29.403789199888706,617.4319358170033
15057.0,19410347.0,19410347.0,19411157.465272684,1.0,0.0,0.0,810.4652726836503
15063.0,19410349.0,19410349.0,19411159.334095664,1.0,0.0,0.0,810.3340956643224
15061.0,19410348.0,19410348.0,19411160.716987576,1.0,0.0,0.0,812.7169875763357
15056.0,19410341.0,19410341.0,19411162.044115447,1.0,0.0,0.0,821.0441154465079
15069.0,19410350.0,19410350.0,19411162.343534324,1.0,0.0,0.0,812.3435343243182
15068.0,19410350.0,19410350.0,19411162.570331722,1.0,0.0,0.0,812.5703317224979
15058.0,19410347.0,19410347.0,19411163.644463833,1.0,0.0,0.0,816.6444638334215
15066.0,19410349.0,19410349.0,19411163.91305621,1.0,0.0,0.0,814.9130562096834
15059.0,19410348.0,19410348.0,19411164.83745748,1.0,0.0,0.0,816.8374574817717
15060.0,19410348.0,19410348.0,19411165.282125268,1.0,0.0,0.0,817.2821252681315
15074.0,19410351.0,19410351.0,19411168.21885799,1.0,0.0,0.0,817.2188579887152
15084.0,19410353.0,19410353.0,19411168.491551153,1.0,0.0,0.0,815.4915511533618
15067.0,19410349.0,19410349.0,19411169.13787112,1.0,0.0,0.0,820.137871120125
15088.0,19410353.0,19410353.0,19411169.14720229,1.0,0.0,0.0,816.1472022905946
15081.0,19410352.0,19410352.0,19411169.756923478,1.0,0.0,0.0,817.7569234780967
15087.0,19410353.0,19410353.0,19411169.816662364,1.0,0.0,0.0,816.816662363708
15080.0,19410352.0,19410352.0,19411170.20028405,1.0,0.0,0.0,818.2002840489149
15099.0,19410355.0,19410355.0,19411170.35945227,1.0,0.0,0.0,815.3594522699714
15101.0,19410355.0,19410355.0,19411170.489617206,1.0,0.0,0.0,815.4896172061563
15079.0,19410352.0,19410352.0,19411170.52425659,1.0,0.0,0.0,818.5242565907538
15090.0,19410354.0,19410354.0,19411170.538874146,1.0,0.0,0.0,816.5388741455972
