id,Arrival,Start,Completion,No_of_expansion,No_of_shrinkage,Wait_time,Turn_around_time,Exe_time
2.0,773.134487,773.134487,844.0980420000001,0.0,0.0,0.0,70.96355500000004,70.96355500000004
5.0,4086.6433859999997,4086.6433859999997,4117.660785,0.0,0.0,0.0,31.017399000000296,31.017399000000296
6.0,5048.676575,5048.676575,5055.852307,0.0,0.0,0.0,7.175731999999698,7.175731999999698
1.0,0.0,0.0,8497.339534,0.0,0.0,0.0,8497.339534,8497.339534
3.0,1265.885217,1265.885217,9727.844927453287,1.0,0.0,0.0,8461.959710453288,8461.959710453288
7.0,12245.416738,12245.416738,12677.143601,0.0,0.0,0.0,431.72686299999987,431.72686299999987
8.0,16054.345985,16054.345985,16064.270136,0.0,0.0,0.0,9.924150999999256,9.924150999999256
9.0,20929.198805,20929.198805,23045.051491,0.0,0.0,0.0,2115.8526859999984,2115.8526859999984
10.0,23983.690366,23983.690366,24743.448994,0.0,0.0,0.0,759.7586279999996,759.7586279999996
13.0,40942.538563,40942.538563,42482.94610702226,1.0,0.0,0.0,1540.4075440222587,1540.4075440222587
14.0,42469.99042,42469.99042,42504.781256,0.0,0.0,0.0,34.79083600000013,34.79083600000013
16.0,47919.237302999994,47919.237302999994,47930.768618850634,2.0,0.0,0.0,11.531315850639658,11.531315850639658
12.0,32382.952506999998,32382.952506999998,51409.354988546555,1.0,0.0,0.0,19026.402481546556,19026.402481546556
18.0,64607.713421,64607.713421,65188.472213,0.0,0.0,0.0,580.7587920000005,580.7587920000005
4.0,2278.600139,2278.600139,65881.8099230246,1.0,0.0,0.0,63603.2097840246,63603.2097840246
19.0,74407.543608,74407.543608,75599.326159,0.0,0.0,0.0,1191.7825509999966,1191.7825509999966
20.0,75953.61525399999,75953.61525399999,75969.40562699999,0.0,0.0,0.0,15.79037299999618,15.79037299999618
11.0,30917.663988,30917.663988,83264.3941456264,1.0,0.0,0.0,52346.7301576264,52346.7301576264
22.0,90506.171845,90506.171845,90588.41654900166,2.0,1.0,0.0,82.24470400165592,82.24470400165592
23.0,93047.526272,93047.526272,93087.720162,0.0,0.0,0.0,40.19388999999501,40.19388999999501
17.0,50175.978524,50175.978524,95303.37999224976,1.0,0.0,0.0,45127.40146824976,45127.40146824976
25.0,110581.444172,110581.444172,111488.95212,0.0,0.0,0.0,907.5079479999986,907.5079479999986
24.0,109493.68775999999,109493.68775999999,116653.24640899998,0.0,0.0,0.0,7159.558648999999,7159.558648999999
26.0,115152.66226099999,115152.66226099999,121700.81588341463,1.0,0.0,0.0,6548.15362241464,6548.15362241464
28.0,124908.00502899999,124908.00502899999,139167.831749,0.0,0.0,0.0,14259.826720000012,14259.826720000012
29.0,139399.772593,139399.772593,139693.882643,0.0,0.0,0.0,294.1100499999884,294.1100499999884
15.0,47758.83096,47758.83096,149448.25239823974,1.0,0.0,0.0,101689.42143823975,101689.42143823975
30.0,147927.927069,147927.927069,152871.01474642273,2.0,0.0,0.0,4943.087677422736,4943.087677422736
31.0,155530.056557,155530.056557,155566.191801,0.0,0.0,0.0,36.135244000004604,36.135244000004604
33.0,174095.16488199998,174095.16488199998,175242.55430199997,0.0,0.0,0.0,1147.3894199999922,1147.3894199999922
37.0,196446.12998199998,196446.12998199998,197106.70661199998,0.0,0.0,0.0,660.5766299999959,660.5766299999959
36.0,194516.820122,196447.069943335,205237.118810335,0.0,0.0,1930.24982133499,10720.298688334995,8790.048867000005
27.0,118780.12252,118780.12252,210383.92382693643,2.0,1.0,0.0,91603.80130693642,91603.80130693642
39.0,211947.956526,211947.956526,213042.8479346652,2.0,0.0,0.0,1094.891408665193,1094.891408665193
40.0,214492.75598,214492.75598,214511.29915560724,2.0,1.0,0.0,18.543175607250305,18.543175607250305
42.0,218323.95509099998,218323.95509099998,218406.57736169748,4.0,0.0,0.0,82.62227069749497,82.62227069749497
