id,Arrival,Start,Completion,No_of_expansion,No_of_shrinkage,Wait_time,Turn_around_time
15002,19399133,19399133,19399249,0,0,0,116
15003,19401618,19401618,19402080,0,0,0,462
15004.0,19402386.0,19402386.0,19402554.005826104,2.0,0.0,0.0,168.00582610443234
15005,19402940,19402940,19403024,0,0,0,84
15006,19403044,19403044,19403127,0,0,0,83
15007,19403080,19403080,19403307,0,0,0,227
15008,19403254,19403254,19403349,0,0,0,95
15009,19403398,19403398,19403500,0,0,0,102
15010.0,19403436.0,19403436.0,19403668.58292047,1.0,1.0,0.0,232.58292046934366
15011,19403570,19403570,19403811,0,0,0,241
15012.0,19403803.0,19403803.0,19403927.532962866,2.0,0.0,0.0,124.53296286612749
15015.0,19404009.0,19404009.0,19404219.167458422,1.0,0.0,0.0,210.167458422482
15014,19403975,19403975,19404484,0,0,0,509
15017.0,19404443.0,19404443.0,19405315.72110682,1.0,0.0,0.0,872.7211068198085
15013,19403957,19403957,19405653,0,0,0,1696
15016.0,19404111.0,19404111.0,19405684.846064065,2.0,1.0,0.0,1573.8460640646517
15018.0,19404460.0,19404460.0,19405713.768819217,3.0,0.0,0.0,1253.7688192166388
15021,19405871,19405871,19406017,0,0,0,146
15020,19405681,19405681,19406086,0,0,0,405
15022.0,19406472.0,19406472.0,19406795.568273466,3.0,0.0,0.0,323.5682734660804
15023.0,19406748.0,19406748.0,19407051.16959278,4.0,0.0,0.0,303.16959277912974
15024,19407496,19407496,19407642,0,0,0,146
15025,19407807,19407807,19407911,0,0,0,104
15026,19408190,19408190,19408486,0,0,0,296
15027.0,19408207.0,19408207.0,19408513.822010048,2.0,0.0,0.0,306.8220100477338
15028.0,19408519.0,19408519.0,19408574.41643906,1.0,0.0,0.0,55.416439060121775
15030.0,19408546.0,19408546.0,19408631.243246064,1.0,0.0,0.0,85.24324606359005
15031.0,19408572.0,19408572.0,19408706.039364293,3.0,0.0,0.0,134.03936429321766
15034.0,19408783.0,19408783.0,19409443.909180563,1.0,0.0,0.0,660.9091805629432
15033.0,19408769.0,19408769.0,19409469.288614217,3.0,1.0,0.0,700.2886142171919
15035.0,19408821.0,19408821.0,19409527.624954395,1.0,0.0,0.0,706.6249543949962
15042.0,19409889.0,19409889.0,19409934.008779895,4.0,0.0,0.0,45.008779894560575
15032,19408766,19408766,19409995,0,0,0,1229
15050,19409891,19409891,19410013,0,0,0,122
15049,19409891,19409891,19410034,0,0,0,143
15036.0,19408947.0,19408947.0,19410044.336517308,1.0,1.0,0.0,1097.3365173079073
15043.0,19409890.0,19409890.0,19410204.77233516,1.0,0.0,0.0,314.77233516052365
15044.0,19409890.0,19409890.0,19410205.283497013,1.0,0.0,0.0,315.28349701315165
15046.0,19409890.0,19409890.0,19410266.1978248,2.0,0.0,0.0,376.1978247985244
15048.0,19409890.0,19409890.0,19410297.794689007,1.0,5.0,0.0,407.79468900710344
15045.0,19409890.0,19409890.0,19410399.98493875,3.0,0.0,0.0,509.98493874818087
15039.0,19409371.0,19409371.0,19410483.989444047,4.0,0.0,0.0,1112.9894440472126
15047.0,19409890.0,19409890.0,19410597.538842805,4.0,0.0,0.0,707.5388428047299
15055.0,19410064.0,19410064.0,19410665.698444918,1.0,0.0,0.0,601.698444917798
15040.0,19409869.0,19409869.0,19410903.619511522,3.0,0.0,0.0,1034.6195115223527
15069.0,19410350.0,19410350.0,19411160.686417088,1.0,0.0,0.0,810.6864170879126
15060.0,19410348.0,19410348.0,19411161.875728313,1.0,0.0,0.0,813.8757283128798
15058.0,19410347.0,19410347.0,19411161.903211717,1.0,0.0,0.0,814.9032117165625
15068.0,19410350.0,19410350.0,19411162.07460982,1.0,0.0,0.0,812.0746098197997
15062.0,19410348.0,19410348.0,19411163.293069646,1.0,0.0,0.0,815.2930696457624
15061.0,19410348.0,19410348.0,19411163.78052872,1.0,0.0,0.0,815.7805287204683
15059.0,19410348.0,19410348.0,19411163.815822683,1.0,0.0,0.0,815.8158226832747
15063.0,19410349.0,19410349.0,19411163.95339427,1.0,0.0,0.0,814.9533942714334
15057.0,19410347.0,19410347.0,19411164.313387804,1.0,0.0,0.0,817.3133878037333
15072.0,19410351.0,19410351.0,19411168.719217207,1.0,0.0,0.0,817.7192172072828
15078.0,19410352.0,19410352.0,19411169.97327926,1.0,0.0,0.0,817.9732792600989
15071.0,19410350.0,19410350.0,19411170.21019967,1.0,0.0,0.0,820.2101996690035
15091.0,19410354.0,19410354.0,19411171.548221476,1.0,0.0,0.0,817.548221476376
15077.0,19410352.0,19410352.0,19411171.682156738,1.0,0.0,0.0,819.6821567378938
15074.0,19410351.0,19410351.0,19411171.7718909,1.0,0.0,0.0,820.7718909010291
15102.0,19410355.0,19410355.0,19411171.814684313,1.0,0.0,0.0,816.8146843127906
15086.0,19410353.0,19410353.0,19411172.12326816,1.0,0.0,0.0,819.123268160969
15101.0,19410355.0,19410355.0,19411172.788026173,1.0,0.0,0.0,817.7880261726677
15075.0,19410352.0,19410352.0,19411173.04337745,1.0,0.0,0.0,821.0433774515986
15080.0,19410352.0,19410352.0,19411173.395299207,1.0,0.0,0.0,821.3952992074192
15073.0,19410351.0,19410351.0,19411173.84751485,1.0,0.0,0.0,822.8475148491561
