id,Arrival,Start,Completion,No_of_expansion,No_of_shrinkage,Wait_time,Turn_around_time
15002,19399133,19399133,19399249,0,0,0,116
15003,19401618,19401618,19402080,0,0,0,462
15004,19402386,19402386,19402632,0,0,0,246
15005,19402940,19402940,19403024,0,0,0,84
15006,19403044,19403044,19403127,0,0,0,83
15007,19403080,19403080,19403307,0,0,0,227
15008,19403254,19403254,19403349,0,0,0,95
15009,19403398,19403398,19403500,0,0,0,102
15010,19403436,19403436,19403684,0,0,0,248
15011,19403570,19403570,19403811,0,0,0,241
15012,19403803,19403803,19403950,0,0,0,147
15015,19404009,19404009,19404407,0,0,0,398
15014,19403975,19403975,19404484,0,0,0,509
15013,19403957,19403957,19405653,0,0,0,1696
15016,19404111,19404111,19405841,0,0,0,1730
15018.0,19404460.0,19404460.0,19405856.97775463,1.0,0.0,0.0,1396.9777546301484
15021,19405871,19405871,19406017,0,0,0,146
15020,19405681,19405681,19406086,0,0,0,405
15017,19404443,19404443,19406109,0,0,0,1666
15022.0,19406472.0,19406472.0,19406828.845640417,1.0,0.0,0.0,356.8456404171884
15023,19406748,19406748,19407048,0,0,0,300
15024,19407496,19407496,19407642,0,0,0,146
15025,19407807,19407807,19407911,0,0,0,104
15026,19408190,19408190,19408486,0,0,0,296
15027.0,19408207.0,19408207.0,19408535.15151436,1.0,0.0,0.0,328.15151435881853
15028.0,19408519.0,19408519.0,19408618.7501753,2.0,0.0,0.0,99.75017530098557
15030.0,19408546.0,19408546.0,19408631.15028686,1.0,0.0,0.0,85.15028686076403
15031.0,19408572.0,19408572.0,19408671.20816368,1.0,0.0,0.0,99.20816367864609
15034.0,19408783.0,19408783.0,19409447.915818546,1.0,0.0,0.0,664.9158185459673
15033.0,19408769.0,19408769.0,19409528.013951294,1.0,0.0,0.0,759.0139512941241
15036.0,19408947.0,19408947.0,19409577.23153999,1.0,0.0,0.0,630.2315399907529
15035.0,19408821.0,19408821.0,19409894.482858527,1.0,0.0,0.0,1073.4828585274518
15042.0,19409889.0,19409889.0,19409915.78138829,1.0,0.0,0.0,26.78138829022646
15048.0,19409890.0,19409890.0,19409949.955930497,1.0,0.0,0.0,59.95593049749732
15032,19408766,19408766,19409995,0,0,0,1229
15049.0,19409891.0,19409891.0,19410157.21002435,1.0,0.0,0.0,266.21002434939146
15044.0,19409890.0,19409890.0,19410206.445955675,1.0,0.0,0.0,316.4459556750953
15046.0,19409890.0,19409890.0,19410207.152753253,1.0,0.0,0.0,317.15275325253606
15050.0,19409891.0,19409891.0,19410214.470761184,1.0,0.0,0.0,323.4707611836493
15045.0,19409890.0,19409890.0,19410401.996365577,2.0,0.0,0.0,511.9963655769825
15047.0,19409890.0,19409890.0,19410433.515203524,1.0,0.0,0.0,543.5152035243809
15043,19409890,19409890,19410490,0,0,0,600
15039,19409371,19409371,19410771,0,0,0,1400
15040.0,19409869.0,19409869.0,19410774.396697767,2.0,0.0,0.0,905.3966977670789
15055,19410064,19410064,19411264,0,0,0,1200
15104.0,19410356.0,19410356.0,19411686.9983922,1.0,0.0,0.0,1330.9983921982348
15107.0,19411583.0,19411583.0,19411808.562111836,1.0,0.0,0.0,225.56211183592677
15109,19411801,19411801,19411848,0,0,0,47
15057,19410347,19410347,19411898,0,0,0,1551
15108,19411794,19411794,19411898,0,0,0,104
15059,19410348,19410348,19411899,0,0,0,1551
15060,19410348,19410348,19411899,0,0,0,1551
15061,19410348,19410348,19411899,0,0,0,1551
15063,19410349,19410349,19411900,0,0,0,1551
15068,19410350,19410350,19411901,0,0,0,1551
15069,19410350,19410350,19411901,0,0,0,1551
15056,19410341,19410341,19411908,0,0,0,1567
15058,19410347,19410347,19411910,0,0,0,1563
15062,19410348,19410348,19411911,0,0,0,1563
15064,19410349,19410349,19411912,0,0,0,1563
15065,19410349,19410349,19411912,0,0,0,1563
15066,19410349,19410349,19411912,0,0,0,1563
15067,19410349,19410349,19411912,0,0,0,1563
15070,19410350,19410350,19411913,0,0,0,1563
15071,19410350,19410350,19411913,0,0,0,1563
15072,19410351,19410351,19411914,0,0,0,1563
15073,19410351,19410351,19411914,0,0,0,1563
15074,19410351,19410351,19411914,0,0,0,1563
15075,19410352,19410352,19411915,0,0,0,1563
15076,19410352,19410352,19411915,0,0,0,1563
15077,19410352,19410352,19411915,0,0,0,1563
15078,19410352,19410352,19411915,0,0,0,1563
15079,19410352,19410352,19411915,0,0,0,1563
15080,19410352,19410352,19411915,0,0,0,1563
15081,19410352,19410352,19411915,0,0,0,1563
15082,19410353,19410353,19411916,0,0,0,1563
15083,19410353,19410353,19411916,0,0,0,1563
15084,19410353,19410353,19411916,0,0,0,1563
15085,19410353,19410353,19411916,0,0,0,1563
15086,19410353,19410353,19411916,0,0,0,1563
15087,19410353,19410353,19411916,0,0,0,1563
15088,19410353,19410353,19411916,0,0,0,1563
15089,19410354,19410354,19411917,0,0,0,1563
15090,19410354,19410354,19411917,0,0,0,1563
15091,19410354,19410354,19411917,0,0,0,1563
15092,19410354,19410354,19411917,0,0,0,1563
15093,19410354,19410354,19411917,0,0,0,1563
15094,19410354,19410354,19411917,0,0,0,1563
15095,19410354,19410354,19411917,0,0,0,1563
15096,19410355,19410355,19411918,0,0,0,1563
