id,Arrival,Start,Completion,No_of_expansion,No_of_shrinkage,Wait_time,Turn_around_time
10001,15340149,15340149,15340386,0,0,0,237
10002,15340547,15340547,15340769,0,0,0,222
10003,15341035,15341035,15341523,0,0,0,488
10010,15342571,15342571,15343379,0,0,0,808
10015,15344541,15344541,15344699,0,0,0,158
10004.0,15341724.0,15341724.0,15344787.95339496,1.0,0.0,0.0,3063.953394960612
10016,15345138,15345138,15345285,0,0,0,147
10018,15345789,15345789,15345935,0,0,0,146
10011,15343404,15343404,15346696,0,0,0,3292
10019.0,15346646.0,15346646.0,15346751.612312471,1.0,0.0,0.0,105.61231247149408
10021.0,15346981.0,15346981.0,15347162.73310001,1.0,0.0,0.0,181.73310001008213
10023,15347412,15347412,15347567,0,0,0,155
10024,15347750,15347750,15347908,0,0,0,158
10027,15348061,15348061,15348197,0,0,0,136
10030,15349258,15349258,15349362,0,0,0,104
10031,15349677,15349677,15349823,0,0,0,146
10032,15349967,15349967,15350114,0,0,0,147
10033,15350201,15350201,15350347,0,0,0,146
10034,15350516,15350516,15350578,0,0,0,62
10035,15350549,15350549,15350778,0,0,0,229
10012.0,15343583.0,15343583.0,15354392.244203206,1.0,0.0,0.0,10809.244203206152
10025.0,15347933.0,15347933.0,15358864.64459925,1.0,0.0,0.0,10931.644599249586
10009,15342523,15342523,15361466,0,0,0,18943
10014,15344473,15344473,15365233,0,0,0,20760
10028,15348404,15348404,15369519,0,0,0,21115
10036.0,15356030.0,15356030.0,15372570.342116598,1.0,0.0,0.0,16540.34211659804
10022,15347151,15347151,15374663,0,0,0,27512
10037.0,15358258.0,15358258.0,15374812.99080811,1.0,0.0,0.0,16554.990808110684
10029,15348988,15348988,15375613,0,0,0,26625
10020,15346758,15346758,15376995,0,0,0,30237
10049,15374630,15374630,15377032,0,0,0,2402
10050.0,15375535.0,15375535.0,15379470.812265547,1.0,0.0,0.0,3935.8122655469924
10053.0,15376994.0,15376994.0,15379771.393023962,1.0,0.0,0.0,2777.393023962155
10052,15376962,15376962,15380094,0,0,0,3132
10043.0,15369005.0,15369005.0,15380256.944139784,1.0,0.0,0.0,11251.944139784202
10039,15365705,15365705,15386176,0,0,0,20471
10040,15365759,15365759,15386197,0,0,0,20438
10045,15369476,15369476,15390326,0,0,0,20850
10056,15383325,15383325,15391133,0,0,0,7808
10008.0,15342341.0,15342341.0,15391409.746483957,1.0,0.0,0.0,49068.746483957395
10041,15368300,15368300,15392216,0,0,0,23916
10042,15368325,15368325,15392225,0,0,0,23900
10007.0,15342295.0,15342295.0,15394308.424070012,1.0,0.0,0.0,52013.424070011824
