id,Arrival,Start,Completion,No_of_expansion,No_of_shrinkage,Wait_time,Turn_around_time
1001.0,1249933.0,1249933.0,1250093.5686460384,1.0,0.0,0.0,160.56864603841677
1004.0,1250171.0,1250171.0,1250305.0,0.0,0.0,0.0,134.0
1006.0,1251427.0,1251427.0,1251666.0,0.0,0.0,0.0,239.0
1007.0,1251676.0,1251676.0,1251904.0,0.0,0.0,0.0,228.0
1008.0,1252013.0,1252013.0,1252295.0,0.0,0.0,0.0,282.0
1009.0,1252739.0,1252739.0,1252960.0,0.0,0.0,0.0,221.0
1010.0,1253324.0,1253324.0,1253546.0,0.0,0.0,0.0,222.0
1011.0,1254067.0,1254067.0,1254283.0,0.0,0.0,0.0,216.0
1012.0,1254300.0,1254300.0,1254883.0,0.0,0.0,0.0,583.0
1013.0,1254848.0,1254848.0,1255176.0,0.0,0.0,0.0,328.0
1014.0,1255237.0,1255237.0,1255516.5244155673,1.0,0.0,0.0,279.52441556728445
1016.0,1258266.0,1258266.0,1258349.0,0.0,0.0,0.0,83.0
1018.0,1258626.0,1258626.0,1258713.0,0.0,0.0,0.0,87.0
1019.0,1259252.0,1259252.0,1259345.0,0.0,0.0,0.0,93.0
1021.0,1260892.0,1260892.0,1260979.0,0.0,0.0,0.0,87.0
1022.0,1262655.0,1262655.0,1262739.0,0.0,0.0,0.0,84.0
1023.0,1262788.0,1262788.0,1262872.0,0.0,0.0,0.0,84.0
1024.0,1263062.0,1263062.0,1263178.0,0.0,0.0,0.0,116.0
1025.0,1263757.0,1263757.0,1264657.0,0.0,0.0,0.0,900.0
1027.0,1266055.0,1266055.0,1266235.0,0.0,0.0,0.0,180.0
1028.0,1266365.0,1266365.0,1268465.0,0.0,0.0,0.0,2100.0
1043.0,1278328.0,1278328.0,1278434.0,0.0,0.0,0.0,106.0
1044.0,1278328.0,1278328.0,1278498.0,0.0,0.0,0.0,170.0
1063.0,1278332.0,1278332.0,1278514.0,0.0,0.0,0.0,182.0
1057.0,1278331.0,1278331.0,1278524.0,0.0,0.0,0.0,193.0
1064.0,1278332.0,1278332.0,1278525.0,0.0,0.0,0.0,193.0
1045.0,1278328.0,1278328.0,1278687.0,0.0,0.0,0.0,359.0
1077.0,1279241.0,1279241.0,1279346.0,0.0,0.0,0.0,105.0
1065.0,1278332.0,1278332.0,1279386.0,0.0,0.0,0.0,1054.0
1020.0,1259446.0,1259446.0,1283833.0,0.0,0.0,0.0,24387.0
1015.0,1255499.0,1255499.0,1287479.0,0.0,0.0,0.0,31980.0
1026.0,1265971.0,1265971.0,1290286.0,0.0,0.0,0.0,24315.0
1002.0,1250028.0,1250028.0,1295996.2833599201,1.0,0.0,0.0,45968.28335992014
1017.0,1258471.0,1258471.0,1301187.0,0.0,0.0,0.0,42716.0
1082.0,1315914.0,1315914.0,1317655.2408213897,1.0,0.0,0.0,1741.2408213897143
1079.0,1279304.0,1279304.0,1317698.2201834233,1.0,0.0,0.0,38394.220183423255
1081.0,1315886.0,1315886.0,1319256.0,0.0,0.0,0.0,3370.0
1066.0,1278332.0,1278332.0,1320929.0,0.0,0.0,0.0,42597.0
1068.0,1278333.0,1278333.0,1320961.0,0.0,0.0,0.0,42628.0
1067.0,1278332.0,1278332.0,1321033.0,0.0,0.0,0.0,42701.0
1069.0,1278333.0,1278333.0,1321394.0,0.0,0.0,0.0,43061.0
1070.0,1278333.0,1278333.0,1321473.0,0.0,0.0,0.0,43140.0
1071.0,1278333.0,1278333.0,1321938.0,0.0,0.0,0.0,43605.0
1072.0,1278333.0,1278333.0,1322031.0,0.0,0.0,0.0,43698.0
1073.0,1278334.0,1278334.0,1322147.0,0.0,0.0,0.0,43813.0
1075.0,1278334.0,1278334.0,1322152.0,0.0,0.0,0.0,43818.0
1076.0,1278334.0,1278334.0,1322232.0,0.0,0.0,0.0,43898.0
1074.0,1278334.0,1278334.0,1322302.0,0.0,0.0,0.0,43968.0
1029.0,1278324.0,1278324.0,1322746.0,0.0,0.0,0.0,44422.0
1031.0,1278325.0,1278325.0,1322933.0,0.0,0.0,0.0,44608.0
1030.0,1278324.0,1278324.0,1323110.0,0.0,0.0,0.0,44786.0
1032.0,1278325.0,1278325.0,1323772.0,0.0,0.0,0.0,45447.0
1033.0,1278325.0,1278325.0,1323834.0,0.0,0.0,0.0,45509.0
1034.0,1278325.0,1278325.0,1323983.0,0.0,0.0,0.0,45658.0
1078.0,1279268.0,1279268.0,1324142.0,0.0,0.0,0.0,44874.0
1035.0,1278326.0,1278326.0,1324224.0,0.0,0.0,0.0,45898.0
1036.0,1278326.0,1278326.0,1324494.0,0.0,0.0,0.0,46168.0
1037.0,1278326.0,1278326.0,1324680.0,0.0,0.0,0.0,46354.0
1038.0,1278326.0,1278326.0,1324691.0,0.0,0.0,0.0,46365.0
1039.0,1278327.0,1278327.0,1324716.0,0.0,0.0,0.0,46389.0
1040.0,1278327.0,1278327.0,1324925.0,0.0,0.0,0.0,46598.0
1052.0,1278330.0,1278330.0,1325966.0,0.0,0.0,0.0,47636.0
1053.0,1278330.0,1278330.0,1326028.0,0.0,0.0,0.0,47698.0
1041.0,1278327.0,1278327.0,1326047.0,0.0,0.0,0.0,47720.0
1054.0,1278330.0,1278330.0,1326353.0,0.0,0.0,0.0,48023.0
1055.0,1278330.0,1278330.0,1327502.0,0.0,0.0,0.0,49172.0
1058.0,1278331.0,1278331.0,1328443.0,0.0,0.0,0.0,50112.0
1042.0,1278327.0,1278327.0,1328656.0,0.0,0.0,0.0,50329.0
1046.0,1278329.0,1278329.0,1328742.0,0.0,0.0,0.0,50413.0
1059.0,1278331.0,1278331.0,1328860.0,0.0,0.0,0.0,50529.0
1086.0,1319247.0,1319247.0,1328900.6017010056,1.0,0.0,0.0,9653.601701005595
1047.0,1278329.0,1278329.0,1329241.0,0.0,0.0,0.0,50912.0
1060.0,1278331.0,1278331.0,1329347.0,0.0,0.0,0.0,51016.0
1061.0,1278331.0,1278331.0,1329836.0,0.0,0.0,0.0,51505.0
1048.0,1278329.0,1278329.0,1329945.0,0.0,0.0,0.0,51616.0
1049.0,1278329.0,1278329.0,1330514.0,0.0,0.0,0.0,52185.0
1062.0,1278331.0,1278331.0,1330686.0,0.0,0.0,0.0,52355.0
1050.0,1278329.0,1278329.0,1331260.0,0.0,0.0,0.0,52931.0
1088.0,1329524.0,1329524.0,1331861.0,0.0,0.0,0.0,2337.0
1051.0,1278329.0,1278329.0,1332006.0,0.0,0.0,0.0,53677.0
1056.0,1278330.0,1278330.0,1332380.0,0.0,0.0,0.0,54050.0
1090.0,1332446.0,1332446.0,1334629.0,0.0,0.0,0.0,2183.0
1005.0,1250435.0,1250435.0,1336835.0,0.0,0.0,0.0,86400.0
1085.0,1319243.0,1319243.0,1338239.0,0.0,0.0,0.0,18996.0
1092.0,1339534.0,1339534.0,1340434.0,0.0,0.0,0.0,900.0
1091.0,1335064.0,1335064.0,1340641.0,0.0,0.0,0.0,5577.0
1003.0,1250120.0,1250120.0,1340898.0,0.0,0.0,0.0,90778.0
1093.0,1340875.0,1340875.0,1341477.0,0.0,0.0,0.0,602.0
1083.0,1315982.0,1315982.0,1342858.1155901842,1.0,0.0,0.0,26876.11559018423
1106.0,1342971.0,1342971.0,1343041.0,0.0,0.0,0.0,70.0
1107.0,1342971.0,1342971.0,1343074.0,0.0,0.0,0.0,103.0
1142.0,1342995.0,1342995.0,1343107.0,0.0,0.0,0.0,112.0
1144.0,1350322.0,1350322.0,1350357.3521773145,1.0,0.0,0.0,35.35217731446028
1143.0,1343085.0,1343085.0,1355625.0,0.0,0.0,0.0,12540.0
1148.0,1353465.0,1353465.0,1366198.0,0.0,0.0,0.0,12733.0
1084.0,1316037.0,1316037.0,1368391.0,0.0,0.0,0.0,52354.0
1150.0,1372668.0,1372668.0,1372784.0,0.0,0.0,0.0,116.0
1080.0,1313115.0,1313115.0,1377291.0,0.0,0.0,0.0,64176.0
1087.0,1319503.0,1319503.0,1379738.0,0.0,0.0,0.0,60235.0
1145.0,1350342.0,1350342.0,1382400.531208518,1.0,0.0,0.0,32058.53120851796
1089.0,1332287.0,1332287.0,1382542.0,0.0,0.0,0.0,50255.0
1149.0,1372298.0,1372298.0,1383555.0,0.0,0.0,0.0,11257.0
1146.0,1350385.0,1350385.0,1394098.0,0.0,0.0,0.0,43713.0
1147.0,1353428.0,1353428.0,1394515.0,0.0,0.0,0.0,41087.0
1151.0,1376893.0,1376893.0,1398618.70593333,1.0,0.0,0.0,21725.705933330115
1108.0,1342971.0,1342971.0,1398668.0,0.0,0.0,0.0,55697.0
1133.0,1342978.0,1342978.0,1400432.0,0.0,0.0,0.0,57454.0
1129.0,1342977.0,1342977.0,1400818.0,0.0,0.0,0.0,57841.0
1130.0,1342977.0,1342977.0,1400850.0,0.0,0.0,0.0,57873.0
1134.0,1342978.0,1342978.0,1401194.0,0.0,0.0,0.0,58216.0
1131.0,1342977.0,1342977.0,1401494.0,0.0,0.0,0.0,58517.0
1135.0,1342978.0,1342978.0,1402188.0,0.0,0.0,0.0,59210.0
1136.0,1342978.0,1342978.0,1402819.0,0.0,0.0,0.0,59841.0
1137.0,1342979.0,1342979.0,1402978.0,0.0,0.0,0.0,59999.0
1138.0,1342979.0,1342979.0,1403716.0,0.0,0.0,0.0,60737.0
1139.0,1342979.0,1342979.0,1403913.0,0.0,0.0,0.0,60934.0
1140.0,1342979.0,1342979.0,1404482.0,0.0,0.0,0.0,61503.0
1141.0,1342980.0,1342980.0,1404562.0,0.0,0.0,0.0,61582.0
1156.0,1406266.0,1406266.0,1406333.0,0.0,0.0,0.0,67.0
1158.0,1406414.0,1406414.0,1406664.0,0.0,0.0,0.0,250.0
1159.0,1406581.0,1406581.0,1406676.0,0.0,0.0,0.0,95.0
1160.0,1406781.0,1406781.0,1406876.0,0.0,0.0,0.0,95.0
1161.0,1407000.0,1407000.0,1407089.0,0.0,0.0,0.0,89.0
1123.0,1342974.0,1342974.0,1407154.0,0.0,0.0,0.0,64180.0
1162.0,1407559.0,1407559.0,1407652.0,0.0,0.0,0.0,93.0
1132.0,1342977.0,1342977.0,1407786.0,0.0,0.0,0.0,64809.0
1163.0,1411257.0,1411257.0,1411352.0,0.0,0.0,0.0,95.0
1166.0,1411565.0,1411565.0,1411632.7863648015,1.0,0.0,0.0,67.78636480146088
1170.0,1411826.0,1411826.0,1411942.0,0.0,0.0,0.0,116.0
1171.0,1411989.0,1411989.0,1412095.0,0.0,0.0,0.0,106.0
1094.0,1342969.0,1342969.0,1413321.0,0.0,0.0,0.0,70352.0
1174.0,1413574.0,1413574.0,1413684.0,0.0,0.0,0.0,110.0
1175.0,1414061.0,1414061.0,1414167.0,0.0,0.0,0.0,106.0
1176.0,1414377.0,1414377.0,1414482.0,0.0,0.0,0.0,105.0
1177.0,1414811.0,1414811.0,1414915.0,0.0,0.0,0.0,104.0
1095.0,1342969.0,1342969.0,1415275.0,0.0,0.0,0.0,72306.0
1178.0,1415144.0,1415144.0,1415513.716177214,1.0,0.0,0.0,369.71617721393704
1180.0,1415416.0,1415416.0,1415520.0,0.0,0.0,0.0,104.0
1173.0,1412126.0,1412126.0,1415550.0,0.0,0.0,0.0,3424.0
1181.0,1415570.0,1415570.0,1415666.0,0.0,0.0,0.0,96.0
1096.0,1342969.0,1342969.0,1415779.0,0.0,0.0,0.0,72810.0
1182.0,1415695.0,1415695.0,1416159.0,0.0,0.0,0.0,464.0
1183.0,1416236.0,1416236.0,1416667.0,0.0,0.0,0.0,431.0
1185.0,1416720.0,1416720.0,1417214.0,0.0,0.0,0.0,494.0
1099.0,1342970.0,1342970.0,1417498.0,0.0,0.0,0.0,74528.0
1186.0,1417261.0,1417261.0,1417693.0,0.0,0.0,0.0,432.0
1188.0,1418443.0,1418443.0,1418548.0,0.0,0.0,0.0,105.0
1100.0,1342970.0,1342970.0,1418661.0,0.0,0.0,0.0,75691.0
1187.0,1418328.0,1418328.0,1418772.0,0.0,0.0,0.0,444.0
1189.0,1418688.0,1418688.0,1418789.0,0.0,0.0,0.0,101.0
1101.0,1342970.0,1342970.0,1419172.0,0.0,0.0,0.0,76202.0
1102.0,1342970.0,1342970.0,1419283.0,0.0,0.0,0.0,76313.0
1190.0,1418896.0,1418896.0,1419735.9565896422,1.0,0.0,0.0,839.9565896422137
1097.0,1342969.0,1342969.0,1420669.0,0.0,0.0,0.0,77700.0
1103.0,1342970.0,1342970.0,1421126.0,0.0,0.0,0.0,78156.0
1104.0,1342970.0,1342970.0,1421188.0,0.0,0.0,0.0,78218.0
1105.0,1342970.0,1342970.0,1421571.0,0.0,0.0,0.0,78601.0
1098.0,1342969.0,1342969.0,1424125.0,0.0,0.0,0.0,81156.0
1192.0,1421643.0,1421643.0,1424736.0,0.0,0.0,0.0,3093.0
1152.0,1379063.0,1379063.0,1425074.791382169,1.0,0.0,0.0,46011.791382168885
1117.0,1342973.0,1342973.0,1426013.0,0.0,0.0,0.0,83040.0
1172.0,1412047.0,1412047.0,1426683.0,0.0,0.0,0.0,14636.0
1194.0,1426895.0,1426895.0,1426993.0,0.0,0.0,0.0,98.0
1195.0,1427022.0,1427022.0,1427113.0,0.0,0.0,0.0,91.0
1196.0,1427214.0,1427214.0,1427318.0,0.0,0.0,0.0,104.0
1193.0,1424722.0,1424722.0,1427690.0,0.0,0.0,0.0,2968.0
1153.0,1379081.0,1379081.0,1428442.134187138,1.0,0.0,0.0,49361.13418713794
1191.0,1419118.0,1419118.0,1431603.0,0.0,0.0,0.0,12485.0
1118.0,1342973.0,1342973.0,1435034.0,0.0,0.0,0.0,92061.0
1112.0,1342972.0,1342972.0,1436246.0,0.0,0.0,0.0,93274.0
1124.0,1342974.0,1342974.0,1436291.0,0.0,0.0,0.0,93317.0
1125.0,1342974.0,1342974.0,1436291.0,0.0,0.0,0.0,93317.0
1126.0,1342974.0,1342974.0,1436302.0,0.0,0.0,0.0,93328.0
1127.0,1342974.0,1342974.0,1436302.0,0.0,0.0,0.0,93328.0
1128.0,1342974.0,1342974.0,1436302.0,0.0,0.0,0.0,93328.0
1109.0,1342971.0,1342971.0,1436310.0,0.0,0.0,0.0,93339.0
1113.0,1342972.0,1342972.0,1436322.0,0.0,0.0,0.0,93350.0
1114.0,1342972.0,1342972.0,1436322.0,0.0,0.0,0.0,93350.0
1115.0,1342972.0,1342972.0,1436333.0,0.0,0.0,0.0,93361.0
1184.0,1416602.0,1416602.0,1437263.0,0.0,0.0,0.0,20661.0
1116.0,1342972.0,1342972.0,1441033.0,0.0,0.0,0.0,98061.0
1154.0,1392087.0,1392087.0,1447967.341008342,2.0,1.0,0.0,55880.341008342104
1119.0,1342973.0,1342973.0,1449209.0,0.0,0.0,0.0,106236.0
1120.0,1342973.0,1342973.0,1449319.0,0.0,0.0,0.0,106346.0
1110.0,1342971.0,1342971.0,1449452.0,0.0,0.0,0.0,106481.0
1121.0,1342973.0,1342973.0,1449688.0,0.0,0.0,0.0,106715.0
1111.0,1342971.0,1342971.0,1452102.0,0.0,0.0,0.0,109131.0
1122.0,1342973.0,1342973.0,1464142.0,0.0,0.0,0.0,121169.0
1197.0,1427385.0,1427385.0,1464957.0179071494,1.0,3.0,0.0,37572.01790714939
1157.0,1406342.0,1406342.0,1466439.0,0.0,0.0,0.0,60097.0
1179.0,1415305.0,1415305.0,1472381.0,0.0,0.0,0.0,57076.0
1198.0,1427785.0,1427785.0,1473202.946043641,1.0,0.0,0.0,45417.94604364107
1214.0,1436505.0,1436505.0,1487542.0,0.0,0.0,0.0,51037.0
1211.0,1436504.0,1436504.0,1490281.0,0.0,0.0,0.0,53777.0
1212.0,1436504.0,1436504.0,1492279.0,0.0,0.0,0.0,55775.0
1164.0,1411489.0,1411489.0,1493600.619978815,4.0,7.0,0.0,82111.61997881508
1239.0,1493484.0,1493484.0,1494436.0,0.0,0.0,0.0,952.0
1201.0,1436501.0,1436501.0,1496094.0,0.0,0.0,0.0,59593.0
1225.0,1439432.0,1447967.341008342,1498137.075438584,2.0,3.0,8535.341008342104,58705.07543858397
1169.0,1411795.0,1411795.0,1498396.0,0.0,0.0,0.0,86601.0
1167.0,1411603.0,1411603.0,1500955.6714369196,3.0,4.0,0.0,89352.6714369196
1202.0,1436501.0,1436501.0,1501505.0,0.0,0.0,0.0,65004.0
1241.0,1501168.0,1501168.0,1501976.0,0.0,0.0,0.0,808.0
