id,Arrival,Start,Completion,No_of_expansion,No_of_shrinkage,Wait_time,Turn_around_time
10001,15340149,15340149,15340386,0,0,0,237
10002,15340547,15340547,15340769,0,0,0,222
10003,15341035,15341035,15341523,0,0,0,488
10010,15342571,15342571,15343379,0,0,0,808
10015,15344541,15344541,15344699,0,0,0,158
10004.0,15341724.0,15341724.0,15344738.67978393,1.0,0.0,0.0,3014.6797839291394
10011.0,15343404.0,15343404.0,15345245.658639189,1.0,0.0,0.0,1841.658639188856
10016,15345138,15345138,15345285,0,0,0,147
10018,15345789,15345789,15345935,0,0,0,146
10019.0,15346646.0,15346646.0,15346779.184226947,1.0,0.0,0.0,133.18422694690526
10021.0,15346981.0,15346981.0,15347162.106428921,1.0,0.0,0.0,181.1064289212227
10023,15347412,15347412,15347567,0,0,0,155
10024,15347750,15347750,15347908,0,0,0,158
10027,15348061,15348061,15348197,0,0,0,136
10030,15349258,15349258,15349362,0,0,0,104
10031,15349677,15349677,15349823,0,0,0,146
10032,15349967,15349967,15350114,0,0,0,147
10033,15350201,15350201,15350347,0,0,0,146
10034,15350516,15350516,15350578,0,0,0,62
10035,15350549,15350549,15350778,0,0,0,229
10012.0,15343583.0,15343583.0,15354241.13964087,1.0,0.0,0.0,10658.139640869573
10025.0,15347933.0,15347933.0,15359214.135635674,1.0,0.0,0.0,11281.135635674
10028.0,15348404.0,15348404.0,15359723.384883374,1.0,0.0,0.0,11319.384883373976
10009,15342523,15342523,15361466,0,0,0,18943
10014,15344473,15344473,15365233,0,0,0,20760
10036.0,15356030.0,15356030.0,15372026.464704236,1.0,0.0,0.0,15996.464704236016
10022,15347151,15347151,15374663,0,0,0,27512
10029,15348988,15348988,15375613,0,0,0,26625
10037.0,15358258.0,15358258.0,15375643.725106118,1.0,0.0,0.0,17385.725106118247
10049.0,15374630.0,15374630.0,15375830.401229866,1.0,0.0,0.0,1200.401229865849
10039.0,15365705.0,15365705.0,15376359.083156634,1.0,0.0,0.0,10654.083156634122
10020,15346758,15346758,15376995,0,0,0,30237
10040.0,15365759.0,15365759.0,15377066.631714541,1.0,0.0,0.0,11307.631714541465
10043.0,15369005.0,15369005.0,15379486.540499264,1.0,0.0,0.0,10481.540499264374
10050.0,15375535.0,15375535.0,15379935.220386881,1.0,0.0,0.0,4400.220386881381
10053.0,15376994.0,15376994.0,15380005.05331967,1.0,0.0,0.0,3011.05331967026
10041.0,15368300.0,15368300.0,15380049.261218488,1.0,0.0,0.0,11749.261218488216
10052,15376962,15376962,15380094,0,0,0,3132
10045.0,15369476.0,15369476.0,15381088.60976374,1.0,0.0,0.0,11612.60976373963
