id,Arrival,Start,Completion,No_of_expansion,No_of_shrinkage,Wait_time,Turn_around_time
10001,15340149,15340149,15340386,0,0,0,237
10002,15340547,15340547,15340769,0,0,0,222
10003,15341035,15341035,15341523,0,0,0,488
10010,15342571,15342571,15343379,0,0,0,808
10015,15344541,15344541,15344699,0,0,0,158
10004.0,15341724.0,15341724.0,15344785.60948284,1.0,0.0,0.0,3061.6094828397036
10011.0,15343404.0,15343404.0,15345239.616842758,1.0,0.0,0.0,1835.6168427579105
10016,15345138,15345138,15345285,0,0,0,147
10018,15345789,15345789,15345935,0,0,0,146
10019.0,15346646.0,15346646.0,15346778.415044228,1.0,0.0,0.0,132.415044227615
10021.0,15346981.0,15346981.0,15347162.538957005,1.0,0.0,0.0,181.53895700536668
10023,15347412,15347412,15347567,0,0,0,155
10024,15347750,15347750,15347908,0,0,0,158
10027,15348061,15348061,15348197,0,0,0,136
10030,15349258,15349258,15349362,0,0,0,104
10031,15349677,15349677,15349823,0,0,0,146
10032,15349967,15349967,15350114,0,0,0,147
10033,15350201,15350201,15350347,0,0,0,146
10034,15350516,15350516,15350578,0,0,0,62
10035,15350549,15350549,15350778,0,0,0,229
10012.0,15343583.0,15343583.0,15354441.901908023,1.0,0.0,0.0,10858.901908023283
10025.0,15347933.0,15347933.0,15358565.195138661,1.0,0.0,0.0,10632.19513866119
10028.0,15348404.0,15348404.0,15359526.812916793,1.0,0.0,0.0,11122.81291679293
10009,15342523,15342523,15361466,0,0,0,18943
10014,15344473,15344473,15365233,0,0,0,20760
10036.0,15356030.0,15356030.0,15372436.978985077,1.0,0.0,0.0,16406.97898507677
10022,15347151,15347151,15374663,0,0,0,27512
10029,15348988,15348988,15375613,0,0,0,26625
10037.0,15358258.0,15358258.0,15375815.45769794,1.0,0.0,0.0,17557.457697939128
10020,15346758,15346758,15376995,0,0,0,30237
10049,15374630,15374630,15377032,0,0,0,2402
10040.0,15365759.0,15365759.0,15377368.843712596,1.0,0.0,0.0,11609.843712596223
10043.0,15369005.0,15369005.0,15379586.141732475,1.0,0.0,0.0,10581.141732474789
10050.0,15375535.0,15375535.0,15379720.815696558,1.0,0.0,0.0,4185.815696557984
10053.0,15376994.0,15376994.0,15379908.078482522,1.0,0.0,0.0,2914.078482521698
10052,15376962,15376962,15380094,0,0,0,3132
10041.0,15368300.0,15368300.0,15380879.991891954,1.0,0.0,0.0,12579.991891954094
10045.0,15369476.0,15369476.0,15381055.366730085,1.0,0.0,0.0,11579.366730084643
10042.0,15368325.0,15368325.0,15381201.327833742,1.0,0.0,0.0,12876.327833741903
10047.0,15371693.0,15371693.0,15384731.380805487,1.0,0.0,0.0,13038.380805486813
