id,Arrival,Start,Completion,No_of_expansion,No_of_shrinkage,Wait_time,Turn_around_time
1001.0,1249933.0,1249933.0,1250097.1292676628,1.0,0.0,0.0,164.1292676627636
1004.0,1250171.0,1250171.0,1250305.0,0.0,0.0,0.0,134.0
1006.0,1251427.0,1251427.0,1251666.0,0.0,0.0,0.0,239.0
1007.0,1251676.0,1251676.0,1251904.0,0.0,0.0,0.0,228.0
1008.0,1252013.0,1252013.0,1252295.0,0.0,0.0,0.0,282.0
1009.0,1252739.0,1252739.0,1252960.0,0.0,0.0,0.0,221.0
1010.0,1253324.0,1253324.0,1253546.0,0.0,0.0,0.0,222.0
1011.0,1254067.0,1254067.0,1254283.0,0.0,0.0,0.0,216.0
1012.0,1254300.0,1254300.0,1254883.0,0.0,0.0,0.0,583.0
1013.0,1254848.0,1254848.0,1255176.0,0.0,0.0,0.0,328.0
1014.0,1255237.0,1255237.0,1255516.0210324915,1.0,0.0,0.0,279.02103249146603
1016.0,1258266.0,1258266.0,1258349.0,0.0,0.0,0.0,83.0
1018.0,1258626.0,1258626.0,1258713.0,0.0,0.0,0.0,87.0
1019.0,1259252.0,1259252.0,1259345.0,0.0,0.0,0.0,93.0
1021.0,1260892.0,1260892.0,1260979.0,0.0,0.0,0.0,87.0
1022.0,1262655.0,1262655.0,1262739.0,0.0,0.0,0.0,84.0
1023.0,1262788.0,1262788.0,1262872.0,0.0,0.0,0.0,84.0
1024.0,1263062.0,1263062.0,1263178.0,0.0,0.0,0.0,116.0
1025.0,1263757.0,1263757.0,1264657.0,0.0,0.0,0.0,900.0
1027.0,1266055.0,1266055.0,1266235.0,0.0,0.0,0.0,180.0
1028.0,1266365.0,1266365.0,1268465.0,0.0,0.0,0.0,2100.0
1057.0,1278331.0,1278331.0,1278428.7457187143,1.0,0.0,0.0,97.74571871431544
1043.0,1278328.0,1278328.0,1278434.0,0.0,0.0,0.0,106.0
1044.0,1278328.0,1278328.0,1278498.0,0.0,0.0,0.0,170.0
1063.0,1278332.0,1278332.0,1278514.0,0.0,0.0,0.0,182.0
1045.0,1278328.0,1278328.0,1278523.1544869638,1.0,0.0,0.0,195.15448696375825
1064.0,1278332.0,1278332.0,1278525.0,0.0,0.0,0.0,193.0
1065.0,1278332.0,1278332.0,1278851.2586336024,1.0,0.0,0.0,519.2586336024106
1077.0,1279241.0,1279241.0,1279308.9545845736,1.0,0.0,0.0,67.95458457362838
1020.0,1259446.0,1259446.0,1283833.0,0.0,0.0,0.0,24387.0
1015.0,1255499.0,1255499.0,1287479.0,0.0,0.0,0.0,31980.0
1026.0,1265971.0,1265971.0,1290286.0,0.0,0.0,0.0,24315.0
1002.0,1250028.0,1250028.0,1295622.048114312,1.0,0.0,0.0,45594.048114312114
1067.0,1278332.0,1278332.0,1299459.3560945918,1.0,0.0,0.0,21127.356094591785
1071.0,1278333.0,1278333.0,1299726.134150482,1.0,0.0,0.0,21393.134150482016
1070.0,1278333.0,1278333.0,1299860.0264309717,1.0,0.0,0.0,21527.026430971688
