id,Arrival,Start,Completion,No_of_expansion,No_of_shrinkage,Wait_time,Turn_around_time,Exe_time
2.0,386.5672435,386.5672435,457.5307985,0.0,0.0,0.0,70.96355499999999,70.96355499999999
5.0,2043.3216929999999,2043.3216929999999,2074.3390919999997,0.0,0.0,0.0,31.01739899999984,31.01739899999984
6.0,2524.3382875,2524.3382875,2531.5140195000004,0.0,0.0,0.0,7.175732000000153,7.175732000000153
7.0,6122.708369,6122.708369,6554.435232,0.0,0.0,0.0,431.72686299999987,431.72686299999987
8.0,8027.1729925,8027.1729925,8037.0971435,0.0,0.0,0.0,9.924151000000165,9.924151000000165
1.0,0.0,0.0,8497.339534,0.0,0.0,0.0,8497.339534,8497.339534
9.0,10464.5994025,10464.5994025,12580.4520885,0.0,0.0,0.0,2115.852686,2115.852686
10.0,11991.845183,11991.845183,12751.603810999999,0.0,0.0,0.0,759.7586279999996,759.7586279999996
3.0,632.9426085,632.9426085,18642.042743500002,0.0,0.0,0.0,18009.100135,18009.100135
14.0,21234.99521,21234.99521,21269.786046,0.0,0.0,0.0,34.79083600000013,34.79083600000013
13.0,20471.2692815,20471.2692815,22025.3380805,0.0,0.0,0.0,1554.0687990000006,1554.0687990000006
16.0,23959.618651499997,23959.618651499997,23967.9899475,0.0,0.0,0.0,8.371296000001166,8.371296000001166
18.0,32303.8567105,32303.8567105,32884.6155025,0.0,0.0,0.0,580.7587919999969,580.7587919999969
20.0,37976.807626999995,37976.807626999995,37992.598,0.0,0.0,0.0,15.790373000003456,15.790373000003456
19.0,37203.771804,37203.771804,38395.554355,0.0,0.0,0.0,1191.7825509999966,1191.7825509999966
22.0,45253.0859225,45253.0859225,45350.7127215,0.0,0.0,0.0,97.62679899999785,97.62679899999785
23.0,46523.763136,46523.763136,46563.957026000004,0.0,0.0,0.0,40.193890000002284,40.193890000002284
12.0,16191.476253499999,16191.476253499999,48418.9223555,0.0,0.0,0.0,32227.446102,32227.446102
25.0,55290.722086,55290.722086,56198.230034,0.0,0.0,0.0,907.5079479999986,907.5079479999986
24.0,54746.84387999999,54746.84387999999,61906.40252899999,0.0,0.0,0.0,7159.558648999999,7159.558648999999
29.0,69699.8862965,69699.8862965,69993.9963465,0.0,0.0,0.0,294.11005000000296,294.11005000000296
28.0,62454.002514499996,62454.002514499996,76713.8292345,0.0,0.0,0.0,14259.826719999997,14259.826719999997
31.0,77765.0282785,77765.0282785,77801.1635225,0.0,0.0,0.0,36.135244000004604,36.135244000004604
30.0,73963.9635345,73963.9635345,80116.1596705,0.0,0.0,0.0,6152.196135999999,6152.196135999999
33.0,87047.58244099999,87047.58244099999,88194.971861,0.0,0.0,0.0,1147.3894200000068,1147.3894200000068
17.0,25087.989262,25087.989262,98661.772425,0.0,0.0,0.0,73573.783163,73573.783163
37.0,98223.06499099999,98223.06499099999,98883.64162099999,0.0,0.0,0.0,660.5766299999959,660.5766299999959
39.0,105973.978263,105973.978263,107441.04626799999,0.0,0.0,0.0,1467.0680049999937,1467.0680049999937
26.0,57576.331130499995,98661.772425,108338.57425182563,0.0,1.0,41085.44129450001,50762.243121325635,9676.801826825627
42.0,109161.97754549999,109161.97754549999,109263.55058849999,0.0,0.0,0.0,101.57304299999669,101.57304299999669
4.0,1139.3000695,1139.3000695,124344.52826749999,0.0,0.0,0.0,123205.228198,123205.228198
46.0,117081.265053,124344.52826749999,124350.51999349998,0.0,0.0,7263.263214499995,7269.254940499988,5.991725999992923
47.0,124196.8878685,124344.52826749999,125625.1243535,0.0,0.0,147.64039899999625,1428.2364850000013,1280.596086000005
50.0,125863.874494,125863.874494,125872.161949,0.0,0.0,0.0,8.287454999997863,8.287454999997863
51.0,126565.55367850001,126565.55367850001,126663.03268950002,0.0,0.0,0.0,97.47901100000308,97.47901100000308
48.0,124257.4206155,124344.52826749999,126674.87242649999,0.0,0.0,87.1076519999915,2417.4518109999917,2330.344159
41.0,108800.68772550001,125864.54732951154,130285.95118151154,0.0,0.0,17063.859604011523,21485.263456011526,4421.403852000003
11.0,15458.831994,15458.831994,139440.104668,0.0,0.0,0.0,123981.272674,123981.272674
56.0,136697.2316635,139440.39111536418,140077.79898436417,0.0,0.0,2743.159451864194,3380.567320864182,637.4078689999878
59.0,143805.3931325,143805.3931325,146732.27928350001,0.0,0.0,0.0,2926.8861510000133,2926.8861510000133
60.0,145671.504785,146732.27928350001,146763.26017750002,0.0,0.0,1060.7744985000172,1091.7553925000248,30.980894000007538
53.0,132566.3531295,139440.104668,162121.304975,0.0,0.0,6873.751538500015,29554.951845500007,22681.200306999992
67.0,165879.9847375,165879.9847375,166210.4561825,0.0,0.0,0.0,330.47144500000286,330.47144500000286
69.0,172135.993353,172135.993353,172293.298118,0.0,0.0,0.0,157.30476500000805,157.30476500000805
44.0,112121.370451,112121.370451,184621.53188563985,4.0,2.0,0.0,72500.16143463986,72500.16143463986
70.0,173593.4665875,184621.53188563985,184626.18002863985,0.0,0.0,11028.065298139845,11032.713441139844,4.648142999998527
71.0,176900.4311385,184622.08323830628,184642.08172330627,0.0,0.0,7721.6520998062915,7741.650584806281,19.99848499998916
76.0,190374.161797,190374.161797,248784.35868198058,0.0,0.0,0.0,58410.19688498057,58410.19688498057
88.0,225641.127096,248784.35868198058,249284.44702998057,0.0,0.0,23143.231585980568,23643.319933980558,500.0883479999902
15.0,23879.41548,23879.41548,255472.89803500002,0.0,0.0,0.0,231593.48255500002,231593.48255500002
89.0,231299.6018885,249284.44702998057,281862.50529798056,0.0,0.0,17984.84514148056,50562.903409480554,32578.058267999993
98.0,241270.9630375,281862.50529798056,307280.5286851261,0.0,0.0,40591.54226048055,66009.56564762609,25418.023387145542
101.0,246976.854631,307280.5286851261,307359.0577331261,0.0,0.0,60303.67405412611,60382.20310212611,78.52904799999669
108.0,260057.135344,307280.6336532097,309904.5251852097,0.0,0.0,47223.49830920971,49847.38984120969,2623.8915319999796
115.0,271382.30489,309904.5251852097,309952.8720232097,0.0,0.0,38522.22029520967,38570.56713320967,48.34683799999766
109.0,263425.645857,307359.0577331261,312191.7414391261,0.0,0.0,43933.411876126076,48766.09558212606,4832.683705999982
135.0,308306.03253200004,312191.7414391261,319454.6138311261,0.0,0.0,3885.7089071260416,11148.581299126032,7262.87239199999
141.0,320059.38750149996,320059.38750149996,321078.9411435,0.0,0.0,0.0,1019.5536420000135,1019.5536420000135
131.0,305807.076172,309952.8720232097,322708.1506882097,0.0,0.0,4145.795851209725,16901.074516209716,12755.27866499999
106.0,256869.6328165,322708.1506882097,322712.6273102097,0.0,0.0,65838.51787170969,65842.99449370967,4.476621999987401
107.0,260030.434916,322712.6273102097,322727.7429492097,0.0,0.0,62682.19239420968,62697.3080332097,15.115639000025112
21.0,44591.3118095,44591.3118095,382617.15770549997,0.0,0.0,0.0,338025.845896,338025.845896
143.0,323931.593404,382617.3795528233,382664.58118182333,0.0,0.0,58685.78614882333,58732.98777782335,47.20162900001742
118.0,275937.0101835,322727.7429492097,446839.9839152097,0.0,0.0,46790.73276570969,170902.9737317097,124112.24096600001
134.0,307913.52023049997,446839.9839152097,447068.6174902097,0.0,0.0,138926.46368470974,139155.09725970973,228.63357499998529
164.0,364006.7339855,447068.6174902097,447109.9776602097,0.0,0.0,83061.8835047097,83103.2436747097,41.360169999999925
166.0,366371.3211685,447109.9776602097,447160.1795142097,0.0,0.0,80738.6564917097,80788.85834570968,50.20185399998445
171.0,382606.690195,447160.1795142097,452757.9822562097,0.0,0.0,64553.48931920971,70151.29206120974,5597.802742000029
172.0,387732.8104775,452757.9822562097,455417.9636362097,0.0,0.0,65025.171778709686,67685.1531587097,2659.981380000012
178.0,404501.988775,455417.9636362097,455478.8818923169,0.0,0.0,50915.97486120975,50976.89311731694,60.91825610719388
185.0,422977.088913,455478.8818923169,455594.4735843169,0.0,0.0,32501.792979316902,32617.38467131689,115.59169199998723
32.0,86105.52224800001,86105.52224800001,500472.600901,0.0,0.0,0.0,414367.078653,414367.078653
180.0,406795.910686,500472.78409329796,500570.22465829796,0.0,0.0,93676.87340729794,93774.31397229794,97.44056499999715
