id,Arrival,Start,Completion,No_of_expansion,No_of_shrinkage,Wait_time,Turn_around_time
10001,3565775,3565775,3565821,0,0,0,46
10002,3566023,3566023,3566069,0,0,0,46
10003,3566371,3566371,3566421,0,0,0,50
10004,3566603,3566603,3566648,0,0,0,45
10008,3567070,3567070,3567099,0,0,0,29
10007,3567069,3567069,3567127,0,0,0,58
10009,3567084,3567084,3567162,0,0,0,78
10010,3567290,3567290,3567336,0,0,0,46
10011,3567511,3567511,3567557,0,0,0,46
10012,3567829,3567829,3567876,0,0,0,47
10014,3568491,3568491,3568570,0,0,0,79
10017,3568764,3568764,3568817,0,0,0,53
10016,3568708,3568708,3568834,0,0,0,126
10015,3568502,3568502,3568888,0,0,0,386
10019,3568975,3568975,3569022,0,0,0,47
10022,3569143,3569143,3569220,0,0,0,77
10020,3569051,3569051,3569268,0,0,0,217
10021,3569101,3569101,3569579,0,0,0,478
10024.0,3569539.0,3569539.0,3569816.799070336,1.0,0.0,0.0,277.7990703359246
10018,3568955,3568955,3569950,0,0,0,995
10027,3569926,3569926,3569961,0,0,0,35
10029,3570138,3570138,3570170,0,0,0,32
10032,3570256,3570256,3570289,0,0,0,33
10030,3570159,3570159,3570387,0,0,0,228
10033,3570454,3570454,3570499,0,0,0,45
10034,3570595,3570595,3570643,0,0,0,48
10035,3570671,3570671,3570701,0,0,0,30
10006,3567043,3567043,3570821,0,0,0,3778
10013,3567904,3567904,3570821,0,0,0,2917
10039,3570938,3570938,3570976,0,0,0,38
10040,3571016,3571016,3571054,0,0,0,38
10038,3570857,3570857,3571079,0,0,0,222
10036,3570717,3570717,3571155,0,0,0,438
10041,3571163,3571163,3571197,0,0,0,34
10031,3570236,3570236,3571457,0,0,0,1221
10042,3571431,3571431,3571481,0,0,0,50
10043,3571443,3571443,3571642,0,0,0,199
10046,3571608,3571608,3571659,0,0,0,51
10044,3571498,3571498,3571667,0,0,0,169
10050,3572109,3572109,3572152,0,0,0,43
10045,3571598,3571598,3572211,0,0,0,613
10051,3572184,3572184,3572228,0,0,0,44
10047,3571841,3571841,3572457,0,0,0,616
10053,3572604,3572604,3572694,0,0,0,90
10054,3572705,3572705,3572743,0,0,0,38
10052,3572512,3572512,3572968,0,0,0,456
10023,3569528,3569528,3573183,0,0,0,3655
10059,3573213,3573213,3573256,0,0,0,43
10058,3573206,3573206,3573287,0,0,0,81
10049,3571940,3571940,3573479,0,0,0,1539
10056,3573166,3573166,3573602,0,0,0,436
10057,3573191,3573191,3573759,0,0,0,568
10061,3573632,3573632,3573800,0,0,0,168
10062,3573808,3573808,3573846,0,0,0,38
10055,3572996,3572996,3574311,0,0,0,1315
10064,3574391,3574391,3574444,0,0,0,53
10048,3571903,3571903,3574483,0,0,0,2580
10063,3574167,3574167,3574532,0,0,0,365
10068,3574578,3574578,3574609,0,0,0,31
10071,3574886,3574886,3574964,0,0,0,78
10005,3566852,3566852,3575024,0,0,0,8172
10072,3575076,3575076,3575112,0,0,0,36
10070,3574657,3574657,3575148,0,0,0,491
10074,3575216,3575216,3575269,0,0,0,53
10066,3574507,3574507,3575440,0,0,0,933
10076,3575428,3575428,3575508,0,0,0,80
10065,3574452,3574452,3575683,0,0,0,1231
10078,3575667,3575667,3575708,0,0,0,41
10075,3575341,3575341,3575733,0,0,0,392
10028,3570115,3570115,3575812,0,0,0,5697
10079,3575775,3575812,3575828,0,0,37,53
10026,3569709,3569709,3575962,0,0,0,6253
10083,3575909,3575909,3575963,0,0,0,54
10080,3575821,3575828,3576045,0,0,7,224
10077,3575505,3575505,3576095,0,0,0,590
10086.0,3576082.0,3576082.0,3576330.7116853977,1.0,0.0,0.0,248.71168539766222
10088,3576527,3576527,3576579,0,0,0,52
10069,3574642,3575024,3576792,0,0,382,2150
10081,3575830,3575962,3576810,0,0,132,980
10037,3570757,3570757,3576818,0,0,0,6061
10090.0,3576753.0,3576753.0,3577000.506027938,1.0,0.0,0.0,247.50602793786675
10093.0,3576918.0,3577000.506027938,3577015.506027938,0.0,0.0,82.50602793786675,97.50602793786675
10060,3573609,3573609,3577305,0,0,0,3696
10094,3577331,3577331,3577414,0,0,0,83
10082,3575836,3575962,3577539,0,0,126,1703
10096,3577655,3577655,3577706,0,0,0,51
10097,3577680,3577680,3577814,0,0,0,134
10099,3577892,3577892,3578171,0,0,0,279
10101.0,3578049.0,3578049.558161593,3578671.558161593,0.0,0.0,0.558161593042314,622.5581615930423
10095,3577337,3577337,3578746,0,0,0,1409
10104.0,3578601.0,3578671.558161593,3578763.558161593,0.0,0.0,70.55816159304231,162.5581615930423
10106.0,3578926.0,3578926.207589535,3579011.207589535,0.0,0.0,0.20758953504264355,85.20758953504264
10107.0,3579183.0,3579183.5281167016,3579274.5281167016,0.0,0.0,0.5281167016364634,91.52811670163646
10098,3577823,3577823,3579305,0,0,0,1482
10067,3574531,3574531,3580055,0,0,0,5524
10109,3579571,3580055,3580099,0,0,484,528
10110,3579663,3580055,3580124,0,0,392,461
10112,3579913,3580055,3580135,0,0,142,222
10102.0,3578170.0,3578171.0,3580255.7263449044,3.0,3.0,1.0,2085.7263449043967
10114.0,3580594.0,3580594.495163628,3580676.495163628,0.0,0.0,0.4951636279001832,82.49516362790018
10113.0,3580158.0,3580255.7263449044,3580728.7263449044,0.0,0.0,97.72634490439668,570.7263449043967
10115.0,3580665.0,3580676.495163628,3580730.7833112017,0.0,1.0,11.495163627900183,65.78331120172516
10118.0,3580837.0,3580837.0906324144,3580909.0906324144,0.0,0.0,0.09063241444528103,72.09063241444528
10119.0,3581048.0,3581048.306904707,3581094.306904707,0.0,0.0,0.30690470710396767,46.30690470710397
10105,3578706,3578746,3581445,0,0,40,2739
10100,3578037,3578037,3581481,0,0,0,3444
10120,3581201,3581445,3581494,0,0,244,293
10121.0,3581504.0,3581504.4893535655,3581550.4893535655,0.0,0.0,0.4893535654991865,46.48935356549919
10084.0,3575945.0,3576792.0,3581815.314882598,10.0,7.0,847.0,5870.314882597886
10125,3581939,3581939,3582031,0,0,0,92
10122.0,3581532.0,3581550.4893535655,3582207.4893535655,0.0,0.0,18.489353565499187,675.4893535654992
10111,3579814,3580055,3582521,0,0,241,2707
10126.0,3582434.0,3582434.0,3582573.3106387565,1.0,0.0,0.0,139.31063875649124
10130,3583604,3583604,3583844,0,0,0,240
10128,3582826,3582826,3583958,0,0,0,1132
10129,3583549,3583958,3583996,0,0,409,447
10131,3583613,3583996,3584044,0,0,383,431
10132,3583970,3583970,3584060,0,0,0,90
10133,3584058,3584058,3584351,0,0,0,293
10136,3584464,3584464,3584574,0,0,0,110
10124,3581826,3581826,3584861,0,0,0,3035
10073,3575211,3575708,3585045,0,0,497,9834
10134,3584169,3584169,3585222,0,0,0,1053
10137,3585212,3585212,3585384,0,0,0,172
10138,3585247,3585247,3585395,0,0,0,148
10139,3585331,3585331,3585447,0,0,0,116
10140,3585378,3585395,3585512,0,0,17,134
10135,3584361,3585045,3586182,0,0,684,1821
10143,3585994,3586182,3586295,0,0,188,301
10145,3586232,3586232,3586913,0,0,0,681
10092,3576818,3576818,3587131,0,0,0,10313
10142,3585966,3585966,3587483,0,0,0,1517
10146,3587535,3587535,3588202,0,0,0,667
10144,3586118,3586295,3588767,0,0,177,2649
10108.0,3579222.0,3579306.2592952466,3588891.2592952466,0.0,0.0,84.25929524656385,9669.259295246564
10127,3582515,3582515,3590637,0,0,0,8122
10148,3590260,3590637,3590941,0,0,377,681
10150,3591117,3591117,3591192,0,0,0,75
10091,3576801,3576801,3591604,0,0,0,14803
10147,3589368,3590637,3591694,0,0,1269,2326
10149,3590644,3591694,3592112,0,0,1050,1468
10141,3585513,3585513,3593087,0,0,0,7574
10153,3591887,3592112,3593256,0,0,225,1369
10087.0,3576431.0,3588891.2592952466,3593869.2592952466,0.0,0.0,12460.259295246564,17438.259295246564
10089.0,3576684.0,3593869.2592952466,3594033.2592952466,0.0,0.0,17185.259295246564,17349.259295246564
10156.0,3593825.0,3593869.4161817217,3595243.4161817217,0.0,0.0,44.41618172172457,1418.4161817217246
10157.0,3594527.0,3595243.4161817217,3595811.4161817217,0.0,0.0,716.4161817217246,1284.4161817217246
10159.0,3596989.0,3596989.1184267066,3597119.1184267066,0.0,0.0,0.11842670664191246,130.1184267066419
10103.0,3578485.0,3594033.2592952466,3603074.2592952466,0.0,0.0,15548.259295246564,24589.259295246564
10117.0,3580713.0,3603074.2592952466,3604027.2592952466,0.0,0.0,22361.259295246564,23314.259295246564
10123.0,3581800.0,3604027.2592952466,3604048.2592952466,0.0,0.0,22227.259295246564,22248.259295246564
10155.0,3593469.0,3604048.2592952466,3604729.2592952466,0.0,0.0,10579.259295246564,11260.259295246564
10154,3593085,3593087,3607188,0,0,2,14103
10161,3605210,3605210,3609048,0,0,0,3838
10162,3611226,3611226,3617619,0,0,0,6393
10160.0,3600678.0,3604729.2592952466,3618820.2592952466,0.0,0.0,4051.259295246564,18142.259295246564
10151.0,3591594.0,3591594.0,3623141.154935306,5.0,2.0,0.0,31547.154935305938
10163,3630244,3630244,3631185,0,0,0,941
10164,3634245,3634245,3634465,0,0,0,220
10165,3636949,3636949,3636971,0,0,0,22
10166,3638215,3638215,3638235,0,0,0,20
10167,3638998,3638998,3640530,0,0,0,1532
10116.0,3580702.0,3580702.577835299,3642266.577835299,0.0,0.0,0.5778352990746498,61564.577835299075
10025,3569595,3569595,3642272,0,0,0,72677
10085,3576062,3576062,3642272,0,0,0,66210
10168,3642379,3642379,3642428,0,0,0,49
10152,3591801,3592112,3642581,0,0,311,50780
10169,3642407,3642407,3642715,0,0,0,308
10170,3642609,3642609,3642800,0,0,0,191
10171,3643119,3643119,3643166,0,0,0,47
10172,3643307,3643307,3643621,0,0,0,314
10173,3643512,3643512,3643627,0,0,0,115
10176,3645319,3645319,3645871,0,0,0,552
10178,3646244,3646244,3646290,0,0,0,46
10175,3643879,3643879,3647804,0,0,0,3925
10184,3647594,3647594,3647992,0,0,0,398
10180,3647241,3647241,3648202,0,0,0,961
10177,3645672,3645672,3648219,0,0,0,2547
10182.0,3647562.0,3647562.0,3648283.0299720583,1.0,0.0,0.0,721.0299720582552
10186,3648354,3648354,3648485,0,0,0,131
10187,3648822,3648822,3648939,0,0,0,117
10188,3648883,3648883,3648947,0,0,0,64
10189.0,3649163.0,3649163.0,3649242.561021896,1.0,0.0,0.0,79.56102189607918
10179,3647029,3647029,3649340,0,0,0,2311
10185,3648211,3648211,3649415,0,0,0,1204
10192,3649397,3649397,3649469,0,0,0,72
10191,3649386,3649386,3649500,0,0,0,114
10195,3649791,3649791,3649840,0,0,0,49
10174,3643877,3643877,3649869,0,0,0,5992
10194,3649662,3649662,3650036,0,0,0,374
10198,3650068,3650068,3650114,0,0,0,46
10201,3650371,3650371,3650416,0,0,0,45
10203,3650553,3650553,3650598,0,0,0,45
10205,3651140,3651140,3651153,0,0,0,13
10204,3650744,3650744,3651291,0,0,0,547
10193,3649484,3649484,3651415,0,0,0,1931
10197,3650054,3651415,3651441,0,0,1361,1387
10207,3651472,3651472,3651516,0,0,0,44
10200,3650252,3651441,3651558,0,0,1189,1306
10209,3651697,3651697,3651720,0,0,0,23
10210,3651748,3651748,3651795,0,0,0,47
10212,3652078,3652078,3652091,0,0,0,13
10213,3652159,3652159,3652204,0,0,0,45
10215,3652366,3652366,3652412,0,0,0,46
10217,3652943,3652943,3652992,0,0,0,49
10214,3652191,3652191,3653038,0,0,0,847
10219,3653167,3653167,3653214,0,0,0,47
10218,3653058,3653058,3653384,0,0,0,326
10222,3653336,3653384,3653450,0,0,48,114
10224,3653359,3653384,3653679,0,0,25,320
10221,3653326,3653384,3654031,0,0,58,705
10228,3654277,3654277,3654344,0,0,0,67
10181,3647525,3647525,3654558,0,0,0,7033
10226,3653553,3653553,3654677,0,0,0,1124
10227,3653681,3653681,3654773,0,0,0,1092
10223,3653344,3653384,3655163,0,0,40,1819
10231,3654684,3654684,3655652,0,0,0,968
10158.0,3595538.0,3604729.2592952466,3655699.2592952466,0.0,0.0,9191.259295246564,60161.259295246564
10232,3655538,3655538,3655872,0,0,0,334
10196,3649823,3650036,3655875,0,0,213,6052
10235,3656179,3656179,3656206,0,0,0,27
10230,3654618,3654618,3656220,0,0,0,1602
10236,3656224,3656224,3656248,0,0,0,24
10238,3656283,3656283,3656408,0,0,0,125
10240,3656464,3656464,3656521,0,0,0,57
10242,3656543,3656543,3656571,0,0,0,28
10244,3656598,3656598,3656654,0,0,0,56
10247,3656718,3656718,3656736,0,0,0,18
10246,3656713,3656713,3656773,0,0,0,60
10248,3656789,3656789,3656852,0,0,0,63
10239,3656453,3656453,3656925,0,0,0,472
10251,3656886,3656886,3656968,0,0,0,82
10233,3655600,3655600,3657342,0,0,0,1742
10249,3656859,3656859,3657363,0,0,0,504
10252,3656982,3657342,3657418,0,0,360,436
10253,3657091,3657363,3657439,0,0,272,348
10255,3657154,3657439,3657505,0,0,285,351
10256,3657184,3657505,3657551,0,0,321,367
10258,3657255,3657551,3657593,0,0,296,338
10260,3657375,3657593,3658021,0,0,218,646
10261,3657433,3658021,3658115,0,0,588,682
10262,3657663,3658115,3658205,0,0,452,542
10264,3657693,3658205,3658351,0,0,512,658
10211,3652007,3655875,3658432,0,0,3868,6425
10265,3657774,3658351,3658449,0,0,577,675
10234,3655687,3658432,3659244,0,0,2745,3557
10245,3656701,3659244,3659485,0,0,2543,2784
10257,3657247,3659244,3659666,0,0,1997,2419
10254,3657129,3657418,3659820,0,0,289,2691
10202,3650444,3651441,3659907,0,0,997,9463
10250,3656874,3656968,3660010,0,0,94,3136
10267,3660235,3660235,3660537,0,0,0,302
10199,3650205,3651441,3660575,0,0,1236,10370
10237,3656247,3656247,3660631,0,0,0,4384
10272,3660617,3660617,3660631,0,0,0,14
10273,3660719,3660719,3660731,0,0,0,12
10216,3652449,3652449,3661096,0,0,0,8647
10183,3647572,3647572,3661231,0,0,0,13659
10268,3660439,3660537,3661333,0,0,98,894
10270,3660581,3660581,3661437,0,0,0,856
10280,3661448,3661448,3661566,0,0,0,118
10278,3661335,3661335,3661919,0,0,0,584
10275,3661016,3661016,3662158,0,0,0,1142
10283,3662019,3662019,3662403,0,0,0,384
10282,3661912,3661912,3663250,0,0,0,1338
10263,3657670,3659907,3663957,0,0,2237,6287
10279,3661344,3663957,3664133,0,0,2613,2789
10289,3663340,3664133,3664219,0,0,793,879
10286,3662622,3663957,3664273,0,0,1335,1651
10271,3660608,3660608,3664297,0,0,0,3689
10269,3660513,3660537,3664395,0,0,24,3882
10292,3663692,3664273,3664443,0,0,581,751
10293,3664330,3664330,3664557,0,0,0,227
10285,3662535,3662535,3664653,0,0,0,2118
10296.0,3664635.0,3664653.4310817528,3664708.4310817528,0.0,0.0,18.431081752758473,73.43108175275847
10294.0,3664408.0,3664408.0,3665066.46631573,2.0,1.0,0.0,658.4663157300092
