id,Arrival,Start,Completion,No_of_expansion,No_of_shrinkage,Wait_time,Turn_around_time
10001,3565775,3565775,3565821,0,0,0,46
10002,3566023,3566023,3566069,0,0,0,46
10003,3566371,3566371,3566421,0,0,0,50
10004,3566603,3566603,3566648,0,0,0,45
10008,3567070,3567070,3567099,0,0,0,29
10007,3567069,3567069,3567127,0,0,0,58
10009,3567084,3567084,3567162,0,0,0,78
10010,3567290,3567290,3567336,0,0,0,46
10011,3567511,3567511,3567557,0,0,0,46
10012,3567829,3567829,3567876,0,0,0,47
10014,3568491,3568491,3568570,0,0,0,79
10017,3568764,3568764,3568817,0,0,0,53
10016,3568708,3568708,3568834,0,0,0,126
10015,3568502,3568502,3568888,0,0,0,386
10019,3568975,3568975,3569022,0,0,0,47
10022,3569143,3569143,3569220,0,0,0,77
10020,3569051,3569051,3569268,0,0,0,217
10021,3569101,3569101,3569579,0,0,0,478
10024.0,3569539.0,3569539.0,3569815.998082789,1.0,0.0,0.0,276.9980827891268
10018,3568955,3568955,3569950,0,0,0,995
10027,3569926,3569926,3569961,0,0,0,35
10029,3570138,3570138,3570170,0,0,0,32
10030.0,3570159.0,3570159.0,3570279.926967472,1.0,0.0,0.0,120.926967471838
10032,3570256,3570256,3570289,0,0,0,33
10033,3570454,3570454,3570499,0,0,0,45
10034,3570595,3570595,3570643,0,0,0,48
10035,3570671,3570671,3570701,0,0,0,30
10006,3567043,3567043,3570821,0,0,0,3778
10013,3567904,3567904,3570821,0,0,0,2917
10036.0,3570717.0,3570717.0,3570955.748687139,1.0,0.0,0.0,238.74868713878095
10039,3570938,3570938,3570976,0,0,0,38
10040,3571016,3571016,3571054,0,0,0,38
10038,3570857,3570857,3571079,0,0,0,222
10041,3571163,3571163,3571197,0,0,0,34
10031,3570236,3570236,3571457,0,0,0,1221
10042,3571431,3571431,3571481,0,0,0,50
10043,3571443,3571443,3571642,0,0,0,199
10046,3571608,3571608,3571659,0,0,0,51
10044,3571498,3571498,3571667,0,0,0,169
10050,3572109,3572109,3572152,0,0,0,43
10045,3571598,3571598,3572211,0,0,0,613
10051,3572184,3572184,3572228,0,0,0,44
10047,3571841,3571841,3572457,0,0,0,616
10053,3572604,3572604,3572694,0,0,0,90
10054,3572705,3572705,3572743,0,0,0,38
10052,3572512,3572512,3572968,0,0,0,456
10023,3569528,3569528,3573183,0,0,0,3655
10059,3573213,3573213,3573256,0,0,0,43
10058,3573206,3573206,3573287,0,0,0,81
10049,3571940,3571940,3573479,0,0,0,1539
10056,3573166,3573166,3573602,0,0,0,436
10057,3573191,3573191,3573759,0,0,0,568
10061,3573632,3573632,3573800,0,0,0,168
10062,3573808,3573808,3573846,0,0,0,38
10055,3572996,3572996,3574311,0,0,0,1315
10064,3574391,3574391,3574444,0,0,0,53
10048,3571903,3571903,3574483,0,0,0,2580
10063,3574167,3574167,3574532,0,0,0,365
10068,3574578,3574578,3574609,0,0,0,31
10071,3574886,3574886,3574964,0,0,0,78
10066.0,3574507.0,3574507.0,3575003.3055942324,1.0,0.0,0.0,496.305594232399
10005,3566852,3566852,3575024,0,0,0,8172
10070,3574657,3574657,3575148,0,0,0,491
10072,3575076,3575148,3575184,0,0,72,108
10074.0,3575216.0,3575216.2564347624,3575269.2564347624,0.0,0.0,0.2564347623847425,53.25643476238474
10065,3574452,3574452,3575683,0,0,0,1231
10075.0,3575341.0,3575341.7268924746,3575733.7268924746,0.0,0.0,0.7268924745731056,392.7268924745731
10076,3575428,3575683,3575763,0,0,255,335
10028,3570115,3570115,3575812,0,0,0,5697
10078,3575667,3575812,3575853,0,0,145,186
10079,3575775,3575853,3575869,0,0,78,94
10026,3569709,3569709,3575962,0,0,0,6253
10083.0,3575909.0,3575909.5216988497,3575963.5216988497,0.0,0.0,0.5216988497413695,54.52169884974137
10080,3575821,3575869,3576086,0,0,48,265
10077.0,3575505.0,3575733.7268924746,3576323.7268924746,0.0,0.0,228.7268924745731,818.7268924745731
10086.0,3576082.0,3576086.1630938044,3576434.8564189975,1.0,0.0,4.163093804381788,352.856418997515
10088.0,3576527.0,3576527.503687352,3576579.503687352,0.0,0.0,0.5036873519420624,52.50368735194206
10069,3574642,3575024,3576792,0,0,382,2150
10081,3575830,3575962,3576810,0,0,132,980
10037,3570757,3570757,3576818,0,0,0,6061
10090.0,3576753.0,3576792.0,3577083.675659633,1.0,0.0,39.0,330.67565963277593
10093.0,3576918.0,3577083.675659633,3577098.675659633,0.0,0.0,165.67565963277593,180.67565963277593
10060,3573609,3573609,3577305,0,0,0,3696
10094.0,3577331.0,3577331.4422505978,3577414.4422505978,0.0,0.0,0.442250597756356,83.44225059775636
10082,3575836,3575962,3577539,0,0,126,1703
10096,3577655,3577655,3577706,0,0,0,51
10097,3577680,3577706,3577840,0,0,26,160
10099.0,3577892.0,3577893.5366791203,3578172.5366791203,0.0,0.0,1.5366791202686727,280.5366791202687
10101.0,3578049.0,3578050.2559966734,3578672.2559966734,0.0,0.0,1.2559966733679175,623.2559966733679
10104.0,3578601.0,3578672.2559966734,3578764.2559966734,0.0,0.0,71.25599667336792,163.25599667336792
10095.0,3577337.0,3577414.4422505978,3578823.4422505978,0.0,0.0,77.44225059775636,1486.4422505977564
10106.0,3578926.0,3578926.668663471,3579011.668663471,0.0,0.0,0.668663471005857,85.66866347100586
10107.0,3579183.0,3579183.281043834,3579274.281043834,0.0,0.0,0.28104383405297995,91.28104383405298
10098,3577823,3577840,3579322,0,0,17,1499
10067,3574531,3574531,3580055,0,0,0,5524
10109,3579571,3580055,3580099,0,0,484,528
10110,3579663,3580055,3580124,0,0,392,461
10112,3579913,3580055,3580135,0,0,142,222
10102.0,3578170.0,3578172.5366791203,3580461.141116085,2.0,3.0,2.5366791202686727,2291.1411160849966
10114.0,3580594.0,3580594.450694175,3580676.450694175,0.0,0.0,0.4506941749714315,82.45069417497143
10115.0,3580665.0,3580676.450694175,3580729.6378735555,0.0,1.0,11.450694174971431,64.63787355553359
10113.0,3580158.0,3580461.141116085,3580934.141116085,0.0,0.0,303.1411160849966,776.1411160849966
10118.0,3580837.0,3580934.141116085,3581006.141116085,0.0,0.0,97.14111608499661,169.1411160849966
10119.0,3581048.0,3581048.6766651003,3581094.6766651003,0.0,0.0,0.6766651002690196,46.67666510026902
10105.0,3578706.0,3578764.2559966734,3581463.2559966734,0.0,0.0,58.25599667336792,2757.255996673368
10100.0,3578037.0,3578037.524706547,3581481.524706547,0.0,0.0,0.5247065471485257,3444.5247065471485
10120.0,3581201.0,3581463.2559966734,3581512.2559966734,0.0,0.0,262.2559966733679,311.2559966733679
10121.0,3581504.0,3581512.2559966734,3581558.2559966734,0.0,0.0,8.255996673367918,54.25599667336792
10084.0,3575945.0,3576792.0,3581570.1676171552,5.0,5.0,847.0,5625.167617155239
10122.0,3581532.0,3581558.2559966734,3582215.2559966734,0.0,0.0,26.255996673367918,683.2559966733679
10125.0,3581939.0,3582215.2559966734,3582307.2559966734,0.0,0.0,276.2559966733679,368.2559966733679
10111,3579814,3580055,3582521,0,0,241,2707
10126,3582434,3582434,3582624,0,0,0,190
10130.0,3583604.0,3583604.430956414,3583844.430956414,0.0,0.0,0.43095641396939754,240.4309564139694
10128.0,3582826.0,3582827.5517902947,3583959.5517902947,0.0,0.0,1.5517902947030962,1133.551790294703
10129.0,3583549.0,3583959.5517902947,3583997.5517902947,0.0,0.0,410.5517902947031,448.5517902947031
10131.0,3583613.0,3583997.5517902947,3584045.5517902947,0.0,0.0,384.5517902947031,432.5517902947031
10132.0,3583970.0,3583998.0252325297,3584088.0252325297,0.0,0.0,28.02523252973333,118.02523252973333
10133.0,3584058.0,3584088.0252325297,3584381.0252325297,0.0,0.0,30.02523252973333,323.02523252973333
10073.0,3575211.0,3575211.3094115118,3584548.3094115118,0.0,0.0,0.30941151175647974,9337.309411511756
10136.0,3584464.0,3584548.5294581866,3584658.5294581866,0.0,0.0,84.52945818658918,194.52945818658918
10124,3581826,3581826,3584861,0,0,0,3035
10134.0,3584169.0,3584169.925906001,3585222.925906001,0.0,0.0,0.925906001124531,1053.9259060011245
10137.0,3585212.0,3585222.925906001,3585394.925906001,0.0,0.0,10.925906001124531,182.92590600112453
10138.0,3585247.0,3585247.6694039656,3585395.6694039656,0.0,0.0,0.6694039655849338,148.66940396558493
10139.0,3585331.0,3585331.6267566583,3585447.6267566583,0.0,0.0,0.6267566583119333,116.62675665831193
10140.0,3585378.0,3585395.6694039656,3585512.6694039656,0.0,0.0,17.669403965584934,134.66940396558493
10135.0,3584361.0,3584548.3094115118,3585685.3094115118,0.0,0.0,187.30941151175648,1324.3094115117565
10143.0,3585994.0,3585995.8241393566,3586108.8241393566,0.0,0.0,1.8241393566131592,114.82413935661316
10092,3576818,3576818,3587131,0,0,0,10313
10142.0,3585966.0,3585966.6100817947,3587483.6100817947,0.0,0.0,0.6100817946717143,1517.6100817946717
10145,3586232,3587131,3587812,0,0,899,1580
10146,3587535,3587812,3588479,0,0,277,944
10144.0,3586118.0,3586118.628059568,3588590.628059568,0.0,0.0,0.6280595678836107,2472.6280595678836
10108.0,3579222.0,3579322.5274217287,3588907.5274217287,0.0,0.0,100.52742172870785,9685.527421728708
10091.0,3576801.0,3576801.0,3589626.0842337986,13.0,12.0,0.0,12825.084233798552
10147.0,3589368.0,3589626.0842337986,3590683.0842337986,0.0,0.0,258.0842337985523,1315.0842337985523
10127.0,3582515.0,3582624.579613349,3590746.579613349,0.0,0.0,109.5796133489348,8231.579613348935
10148.0,3590260.0,3590683.0842337986,3590987.0842337986,0.0,0.0,423.0842337985523,727.0842337985523
10149.0,3590644.0,3590746.579613349,3591164.579613349,0.0,0.0,102.5796133489348,520.5796133489348
10150.0,3591117.0,3591164.579613349,3591239.579613349,0.0,0.0,47.5796133489348,122.5796133489348
10153.0,3591887.0,3591887.5920257955,3593031.5920257955,0.0,0.0,0.5920257954858243,1144.5920257954858
10141.0,3585513.0,3585685.3094115118,3593259.3094115118,0.0,0.0,172.30941151175648,7746.3094115117565
10087.0,3576431.0,3588908.8099970273,3593886.8099970273,0.0,0.0,12477.809997027274,17455.809997027274
10089.0,3576684.0,3593886.8099970273,3594050.8099970273,0.0,0.0,17202.809997027274,17366.809997027274
10156.0,3593825.0,3593888.125602097,3595262.125602097,0.0,0.0,63.12560209678486,1437.1256020967849
10157.0,3594527.0,3595262.125602097,3595830.125602097,0.0,0.0,735.1256020967849,1303.1256020967849
10159.0,3596989.0,3596990.0976353763,3597120.0976353763,0.0,0.0,1.0976353762671351,131.09763537626714
10103.0,3578485.0,3594050.8099970273,3603091.8099970273,0.0,0.0,15565.809997027274,24606.809997027274
10117.0,3580713.0,3603091.8099970273,3604044.8099970273,0.0,0.0,22378.809997027274,23331.809997027274
10123.0,3581800.0,3604044.8099970273,3604065.8099970273,0.0,0.0,22244.809997027274,22265.809997027274
10155.0,3593469.0,3604065.8099970273,3604746.8099970273,0.0,0.0,10596.809997027274,11277.809997027274
10154.0,3593085.0,3593259.3094115118,3605569.0474683093,3.0,2.0,174.30941151175648,12484.04746830929
10161.0,3605210.0,3605569.0474683093,3609407.0474683093,0.0,0.0,359.0474683092907,4197.047468309291
10025.0,3569595.0,3569595.0,3615527.5895881075,14.0,17.0,0.0,45932.58958810754
10162,3611226,3611226,3617619,0,0,0,6393
10160.0,3600678.0,3604746.8099970273,3618837.8099970273,0.0,0.0,4068.809997027274,18159.809997027274
10151.0,3591594.0,3591594.7841979857,3619124.4052766683,2.0,3.0,0.7841979856602848,27530.405276668258
10116.0,3580702.0,3580703.2754120072,3626214.3119965047,17.0,10.0,1.2754120072349906,45512.311996504664
10163,3630244,3630244,3631185,0,0,0,941
10164,3634245,3634245,3634465,0,0,0,220
10165,3636949,3636949,3636971,0,0,0,22
10166,3638215,3638215,3638235,0,0,0,20
10167,3638998,3638998,3640530,0,0,0,1532
10152.0,3591801.0,3591801.8788959426,3642270.8788959426,0.0,0.0,0.8788959425874054,50469.87889594259
10085,3576062,3576086,3642296,0,0,24,66234
10168,3642379,3642379,3642428,0,0,0,49
10169,3642407,3642407,3642715,0,0,0,308
10170,3642609,3642609,3642800,0,0,0,191
10171,3643119,3643119,3643166,0,0,0,47
10172,3643307,3643307,3643621,0,0,0,314
10173,3643512,3643512,3643627,0,0,0,115
10176.0,3645319.0,3645319.0,3645775.1905255853,1.0,0.0,0.0,456.19052558531985
10178,3646244,3646244,3646290,0,0,0,46
10175,3643879,3643879,3647804,0,0,0,3925
10184,3647594,3647594,3647992,0,0,0,398
10180,3647241,3647241,3648202,0,0,0,961
10177,3645672,3645672,3648219,0,0,0,2547
10182.0,3647562.0,3647562.0,3648248.7275222004,1.0,0.0,0.0,686.7275222004391
10186,3648354,3648354,3648485,0,0,0,131
10187,3648822,3648822,3648939,0,0,0,117
10188,3648883,3648883,3648947,0,0,0,64
10189.0,3649163.0,3649163.0,3649241.6457379465,1.0,0.0,0.0,78.64573794649914
10179,3647029,3647029,3649340,0,0,0,2311
10185,3648211,3648211,3649415,0,0,0,1204
10192,3649397,3649397,3649469,0,0,0,72
10191,3649386,3649386,3649500,0,0,0,114
10195,3649791,3649791,3649840,0,0,0,49
10174,3643877,3643877,3649869,0,0,0,5992
10194,3649662,3649662,3650036,0,0,0,374
10198,3650068,3650068,3650114,0,0,0,46
10201,3650371,3650371,3650416,0,0,0,45
10203,3650553,3650553,3650598,0,0,0,45
10205,3651140,3651140,3651153,0,0,0,13
10204,3650744,3650744,3651291,0,0,0,547
10193,3649484,3649484,3651415,0,0,0,1931
10197,3650054,3651415,3651441,0,0,1361,1387
10207,3651472,3651472,3651516,0,0,0,44
10200,3650252,3651441,3651558,0,0,1189,1306
10209,3651697,3651697,3651720,0,0,0,23
10210,3651748,3651748,3651795,0,0,0,47
10212,3652078,3652078,3652091,0,0,0,13
10213,3652159,3652159,3652204,0,0,0,45
10215,3652366,3652366,3652412,0,0,0,46
10217,3652943,3652943,3652992,0,0,0,49
10214,3652191,3652191,3653038,0,0,0,847
10219,3653167,3653167,3653214,0,0,0,47
10218,3653058,3653058,3653384,0,0,0,326
10222,3653336,3653384,3653450,0,0,48,114
10224,3653359,3653384,3653679,0,0,25,320
10221,3653326,3653384,3654031,0,0,58,705
10228,3654277,3654277,3654344,0,0,0,67
10181,3647525,3647525,3654558,0,0,0,7033
10226,3653553,3653553,3654677,0,0,0,1124
10227,3653681,3653681,3654773,0,0,0,1092
10223,3653344,3653384,3655163,0,0,40,1819
10231,3654684,3654684,3655652,0,0,0,968
10158.0,3595538.0,3604746.8099970273,3655716.8099970273,0.0,0.0,9208.809997027274,60178.809997027274
10232,3655538,3655538,3655872,0,0,0,334
10196,3649823,3650036,3655875,0,0,213,6052
10235,3656179,3656179,3656206,0,0,0,27
10230,3654618,3654618,3656220,0,0,0,1602
10236,3656224,3656224,3656248,0,0,0,24
