id,Arrival,Start,Completion,No_of_expansion,No_of_shrinkage,Wait_time,Turn_around_time
10001,3565775,3565775,3565821,0,0,0,46
10002,3566023,3566023,3566069,0,0,0,46
10003,3566371,3566371,3566421,0,0,0,50
10004,3566603,3566603,3566648,0,0,0,45
10008.0,3567070.0,3567070.0,3567093.288789988,1.0,0.0,0.0,23.288789988029748
10007.0,3567069.0,3567069.0,3567100.1108385473,1.0,0.0,0.0,31.110838547348976
10009,3567084,3567084,3567162,0,0,0,78
10010,3567290,3567290,3567336,0,0,0,46
10011,3567511,3567511,3567557,0,0,0,46
10012,3567829,3567829,3567876,0,0,0,47
10014.0,3568491.0,3568491.0,3568538.1432982916,1.0,0.0,0.0,47.14329829160124
10015.0,3568502.0,3568502.0,3568714.2333277003,1.0,0.0,0.0,212.23332770029083
10016.0,3568708.0,3568708.0,3568774.687262945,1.0,0.0,0.0,66.68726294487715
10017,3568764,3568764,3568817,0,0,0,53
10006.0,3567043.0,3567043.0,3568920.8388899188,1.0,0.0,0.0,1877.8388899187557
10019,3568975,3568975,3569022,0,0,0,47
10020.0,3569051.0,3569051.0,3569185.4507580455,1.0,0.0,0.0,134.45075804553926
10022,3569143,3569143,3569220,0,0,0,77
10021.0,3569101.0,3569101.0,3569359.886125361,1.0,0.0,0.0,258.8861253610812
10018.0,3568955.0,3568955.0,3569483.0050182827,1.0,0.0,0.0,528.0050182826817
10013.0,3567904.0,3567904.0,3569730.237842001,1.0,0.0,0.0,1826.237842001021
10024.0,3569539.0,3569539.0,3569816.531901434,1.0,0.0,0.0,277.5319014340639
10027,3569926,3569926,3569961,0,0,0,35
10029.0,3570138.0,3570138.0,3570166.284376976,1.0,0.0,0.0,28.28437697608024
10030.0,3570159.0,3570159.0,3570284.2121738973,1.0,0.0,0.0,125.21217389730737
10032.0,3570256.0,3570284.2121738973,3570317.2121738973,0.0,0.0,28.212173897307366,61.212173897307366
10033.0,3570454.0,3570454.4106475348,3570499.4106475348,0.0,0.0,0.41064753476530313,45.4106475347653
10034.0,3570595.0,3570596.33090394,3570644.33090394,0.0,0.0,1.3309039399027824,49.33090393990278
10035.0,3570671.0,3570671.332225947,3570701.332225947,0.0,0.0,0.33222594717517495,30.332225947175175
10039.0,3570938.0,3570938.7875123834,3570976.7875123834,0.0,0.0,0.7875123834237456,38.787512383423746
10038.0,3570857.0,3570858.833663546,3571083.17060036,0.0,1.0,1.8336635460145772,226.17060035979375
10040.0,3571016.0,3571083.17060036,3571121.894760693,0.0,0.0,67.17060035979375,105.89476069295779
10036.0,3570717.0,3570717.131045677,3571153.234971758,0.0,1.0,0.13104567676782608,436.2349717579782
10041.0,3571163.0,3571164.1261222516,3571198.1261222516,0.0,0.0,1.1261222516186535,35.12612225161865
10042.0,3571431.0,3571431.8269500984,3571481.8269500984,0.0,0.0,0.826950098387897,50.8269500983879
10031.0,3570236.0,3570236.377292697,3571546.8195067523,7.0,0.0,0.377292696852237,1310.8195067523047
10043.0,3571443.0,3571481.8269500984,3571631.768081137,1.0,1.0,38.8269500983879,188.76808113697916
10046.0,3571608.0,3571631.768081137,3571682.768081137,0.0,0.0,23.768081136979163,74.76808113697916
10044.0,3571498.0,3571546.8195067523,3571717.3620140357,0.0,1.0,48.81950675230473,219.3620140356943
10005.0,3566852.0,3566852.0,3571888.908089769,3.0,2.0,0.0,5036.908089769073
10023.0,3569528.0,3569528.0,3571972.5236321837,2.0,2.0,0.0,2444.523632183671
10045.0,3571598.0,3571599.091693438,3572006.5114348177,2.0,0.0,1.0916934381239116,408.5114348176867
10050,3572109,3572109,3572152,0,0,0,43
10047.0,3571841.0,3571888.908089769,3572223.3437056052,1.0,0.0,47.90808976907283,382.34370560524985
10051,3572184,3572184,3572228,0,0,0,44
10053,3572604,3572604,3572694,0,0,0,90
10054,3572705,3572705,3572743,0,0,0,38
10049.0,3571940.0,3571940.0,3572777.4630997116,1.0,0.0,0.0,837.4630997115746
10052.0,3572512.0,3572512.0,3572792.495892095,1.0,0.0,0.0,280.49589209491387
10028.0,3570115.0,3570115.0,3572979.115280445,2.0,3.0,0.0,2864.1152804451995
10026.0,3569709.0,3569709.0,3573152.7281639725,4.0,5.0,0.0,3443.728163972497
10048.0,3571903.0,3571903.0,3573255.255327012,1.0,1.0,0.0,1352.2553270119242
10058.0,3573206.0,3573206.647697854,3573291.57772237,1.0,0.0,0.6476978538557887,85.57772237015888
10059.0,3573213.0,3573255.255327012,3573298.255327012,0.0,0.0,42.25532701192424,85.25532701192424
10056.0,3573166.0,3573166.0,3573403.4664237467,1.0,0.0,0.0,237.46642374666408
10057.0,3573191.0,3573191.0,3573577.8978024353,1.0,1.0,0.0,386.8978024353273
10055.0,3572996.0,3572996.0,3573754.0737120667,1.0,0.0,0.0,758.0737120667472
10061,3573632,3573632,3573800,0,0,0,168
10062,3573808,3573808,3573846,0,0,0,38
10037.0,3570757.0,3570757.7276195283,3574106.569479343,2.0,3.0,0.7276195283047855,3349.5694793430157
10064,3574391,3574391,3574444,0,0,0,53
10063.0,3574167.0,3574167.0,3574467.7378986385,1.0,0.0,0.0,300.73789863847196
10068,3574578,3574578,3574609,0,0,0,31
10071.0,3574886.0,3574887.1186821978,3574965.1186821978,0.0,0.0,1.1186821977607906,79.11868219776079
10070.0,3574657.0,3574657.3607034427,3575154.7895070245,0.0,1.0,0.3607034427113831,497.7895070244558
10072.0,3575076.0,3575155.170608894,3575191.170608894,0.0,0.0,79.17060889396816,115.17060889396816
10074.0,3575216.0,3575216.853546551,3575269.853546551,0.0,0.0,0.853546550963074,53.853546550963074
10066.0,3574507.0,3574507.0,3575367.252778115,2.0,1.0,0.0,860.2527781152166
10065.0,3574452.0,3574452.0,3575400.76186502,2.0,1.0,0.0,948.7618650197983
10076.0,3575428.0,3575428.404519981,3575508.404519981,0.0,0.0,0.40451998077332973,80.40451998077333
10075.0,3575341.0,3575367.252778115,3575714.4496454154,1.0,1.0,26.252778115216643,373.4496454154141
10078.0,3575667.0,3575715.84953596,3575756.84953596,0.0,0.0,48.849535959772766,89.84953595977277
10060.0,3573609.0,3573609.0,3575810.258474888,2.0,0.0,0.0,2201.2584748878144
10079.0,3575775.0,3575810.258474888,3575826.258474888,0.0,0.0,35.25847488781437,51.25847488781437
10083.0,3575909.0,3575909.92974766,3575963.92974766,0.0,0.0,0.9297476601786911,54.92974766017869
10077.0,3575505.0,3575508.404519981,3576015.275988286,1.0,2.0,3.4045199807733297,510.27598828589544
10080.0,3575821.0,3575826.258474888,3576040.7793786176,0.0,1.0,5.258474887814373,219.77937861764804
10069.0,3574642.0,3574643.952488173,3576300.107533084,2.0,5.0,1.9524881727993488,1658.1075330842286
10081.0,3575830.0,3575830.9709727396,3576672.0004382995,1.0,2.0,0.9709727396257222,842.0004382994957
10086.0,3576082.0,3576300.107533084,3576706.9446701393,1.0,0.0,218.10753308422863,624.9446701393463
10088.0,3576527.0,3576672.0004382995,3576724.0004382995,0.0,0.0,145.00043829949573,197.00043829949573
10082.0,3575836.0,3575837.0033412063,3577152.2958863303,2.0,2.0,1.0033412063494325,1316.2958863303065
10093.0,3576918.0,3577152.2958863303,3577167.2958863303,0.0,0.0,234.29588633030653,249.29588633030653
10090.0,3576753.0,3576753.775115775,3577193.208902161,0.0,1.0,0.7751157749444246,440.20890216110274
10094.0,3577331.0,3577331.959276545,3577414.959276545,0.0,0.0,0.9592765448614955,83.9592765448615
10096.0,3577655.0,3577656.0206117816,3577707.0206117816,0.0,0.0,1.0206117816269398,52.02061178162694
10097.0,3577680.0,3577707.0206117816,3577841.0206117816,0.0,0.0,27.02061178162694,161.02061178162694
10067.0,3574531.0,3574531.0,3578170.97740488,2.0,6.0,0.0,3639.9774048798718
10099.0,3577892.0,3577893.2391138966,3578177.304904181,0.0,1.0,1.2391138966195285,285.30490418104455
10101.0,3578049.0,3578050.2643270143,3578429.27553334,1.0,0.0,1.2643270143307745,380.27553333994
10095.0,3577337.0,3577414.959276545,3578577.011987514,2.0,1.0,77.9592765448615,1240.0119875138626
10104.0,3578601.0,3578602.1761289784,3578694.1761289784,0.0,0.0,1.1761289783753455,93.17612897837535
10098.0,3577823.0,3577841.0206117816,3578897.6892217523,2.0,2.0,18.02061178162694,1074.6892217523418
10106.0,3578926.0,3578927.193536263,3579012.193536263,0.0,0.0,1.1935362629592419,86.19353626295924
10107.0,3579183.0,3579184.2622861513,3579275.2622861513,0.0,0.0,1.2622861512936652,92.26228615129367
10084.0,3575945.0,3576040.7793786176,3579513.026050947,1.0,3.0,95.77937861764804,3568.026050947141
10109.0,3579571.0,3579572.2119354988,3579616.2119354988,0.0,0.0,1.2119354987517,45.2119354987517
10102.0,3578170.0,3578170.97740488,3579674.018684813,1.0,1.0,0.9774048798717558,1504.0186848128214
10110.0,3579663.0,3579674.018684813,3579743.018684813,0.0,0.0,11.018684812821448,80.01868481282145
10112.0,3579913.0,3579913.8118089177,3579993.8118089177,0.0,0.0,0.811808917671442,80.81180891767144
10113.0,3580158.0,3580158.277476336,3580631.277476336,0.0,0.0,0.27747633587569,473.2774763358757
10100.0,3578037.0,3578037.445022254,3580693.797474486,1.0,3.0,0.4450222537852824,2656.797474485822
10114.0,3580594.0,3580631.277476336,3580716.434374697,0.0,1.0,37.27747633587569,122.43437469704077
10115.0,3580665.0,3580693.797474486,3580747.3910990013,0.0,0.0,28.797474485822022,82.39109900128096
10118.0,3580837.0,3580837.4600430746,3580909.4600430746,0.0,0.0,0.46004307456314564,72.46004307456315
10119.0,3581048.0,3581049.207660268,3581095.207660268,0.0,0.0,1.207660268060863,47.20766026806086
10105.0,3578706.0,3578897.6892217523,3581194.3679774846,2.0,3.0,191.68922175234184,2488.367977484595
10120.0,3581201.0,3581201.633990706,3581250.633990706,0.0,0.0,0.6339907059445977,49.6339907059446
10121.0,3581504.0,3581504.557644442,3581550.557644442,0.0,0.0,0.5576444421894848,46.557644442189485
10111.0,3579814.0,3579814.5622852314,3581996.691010384,3.0,5.0,0.5622852314263582,2182.691010383889
10125.0,3581939.0,3581996.691010384,3582086.7288269456,0.0,0.0,57.69101038388908,147.7288269456476
10122.0,3581532.0,3581550.557644442,3582199.1242855066,0.0,1.0,18.557644442189485,667.1242855065502
10126.0,3582434.0,3582434.5098330164,3582624.5098330164,0.0,0.0,0.5098330164328218,190.50983301643282
10073.0,3575211.0,3575212.389044443,3583936.8288424383,6.0,4.0,1.3890444431453943,8725.828842438292
10124.0,3581826.0,3581827.174285829,3584602.1659494797,1.0,2.0,1.1742858290672302,2776.165949479677
10087.0,3576431.0,3579514.7879560525,3584612.762287024,3.0,5.0,3083.78795605246,8181.762287023943
10089.0,3576684.0,3584612.762287024,3584776.1672759443,0.0,0.0,7928.762287023943,8092.167275944259
10130.0,3583604.0,3584602.1659494797,3584844.274292031,0.0,0.0,998.1659494796768,1240.2742920308374
10132.0,3583970.0,3584844.274292031,3584937.0852418584,0.0,0.0,874.2742920308374,967.0852418583818
10128.0,3582826.0,3583936.8288424383,3585029.679990709,0.0,0.0,1110.8288424382918,2203.679990708828
10129.0,3583549.0,3585029.679990709,3585067.345657249,0.0,0.0,1480.679990708828,1518.3456572489813
10131.0,3583613.0,3585067.345657249,3585116.7312206044,0.0,0.0,1454.3456572489813,1503.7312206043862
10133.0,3584058.0,3584937.0852418584,3585228.31552926,0.0,0.0,879.0852418583818,1170.315529259853
10136.0,3584464.0,3585228.31552926,3585335.8557010964,0.0,0.0,764.3155292598531,871.8557010963559
10137.0,3585212.0,3585335.8557010964,3585502.4808706976,0.0,0.0,123.85570109635592,290.48087069764733
10139.0,3585331.0,3585502.4808706976,3585616.1448610877,0.0,0.0,171.48087069764733,285.1448610876687
10134.0,3584169.0,3585116.7312206044,3586173.749827287,0.0,0.0,947.7312206043862,2004.7498272871599
10092.0,3576818.0,3576819.1491970466,3586388.693474037,5.0,5.0,1.1491970466449857,9570.693474037107
10145.0,3586232.0,3586388.693474037,3587069.693474037,0.0,0.0,156.69347403710708,837.6934740371071
10135.0,3584361.0,3586173.749827287,3587214.027179842,1.0,0.0,1812.7498272871599,2853.0271798418835
10142.0,3585966.0,3585967.3449256895,3587354.5981572215,1.0,0.0,1.344925689511001,1388.5981572214514
10138.0,3585247.0,3587214.027179842,3587362.027179842,0.0,0.0,1967.0271798418835,2115.0271798418835
10140.0,3585378.0,3587362.027179842,3587479.027179842,0.0,0.0,1984.0271798418835,2101.0271798418835
10146.0,3587535.0,3587536.404223715,3588203.404223715,0.0,0.0,1.404223714955151,668.4042237149552
10127.0,3582515.0,3582625.6871686736,3589861.2704374464,2.0,2.0,110.68716867361218,7346.270437446423
10143.0,3585994.0,3589861.2704374464,3589974.2704374464,0.0,0.0,3867.270437446423,3980.270437446423
10091.0,3576801.0,3576801.310552316,3590177.872560918,4.0,5.0,0.3105523157864809,13376.872560917865
10147.0,3589368.0,3589861.659085878,3590606.715203117,1.0,0.0,493.659085878171,1238.7152031171136
10148.0,3590260.0,3590606.715203117,3590910.715203117,0.0,0.0,346.71520311711356,650.7152031171136
10149.0,3590644.0,3590911.218428367,3591329.218428367,0.0,0.0,267.21842836681753,685.2184283668175
10150.0,3591117.0,3591329.218428367,3591404.218428367,0.0,0.0,212.21842836681753,287.21842836681753
10144.0,3586118.0,3589974.2704374464,3592009.3632122125,3.0,3.0,3856.270437446423,5891.3632122124545
10153.0,3591887.0,3592009.3632122125,3593153.3632122125,0.0,0.0,122.36321221245453,1266.3632122124545
10103.0,3578485.0,3584776.1672759443,3593245.0044017774,1.0,2.0,6291.167275944259,14760.004401777405
10141.0,3585513.0,3587479.027179842,3594169.5709130503,2.0,3.0,1966.0271798418835,8656.570913050324
10157.0,3594527.0,3594527.756732388,3595095.756732388,0.0,0.0,0.7567323879338801,568.7567323879339
10156.0,3593825.0,3594169.5709130503,3595512.5080257836,0.0,1.0,344.5709130503237,1687.5080257835798
10159.0,3596989.0,3596990.3268099213,3597120.3268099213,0.0,0.0,1.3268099213019013,131.3268099213019
10154.0,3593085.0,3593245.0044017774,3601157.209205489,1.0,0.0,160.0044017774053,8072.20920548914
10108.0,3579222.0,3593245.0044017774,3604575.1037769765,2.0,2.0,14023.004401777405,25353.103776976466
10160.0,3600678.0,3601157.209205489,3609960.2344977534,1.0,0.0,479.20920548914,9282.234497753438
10117.0,3580713.0,3609961.427978591,3610914.427978591,0.0,0.0,29248.427978591062,30201.427978591062
10123.0,3581800.0,3610914.427978591,3610935.427978591,0.0,0.0,29114.427978591062,29135.427978591062
10155.0,3593469.0,3610935.427978591,3611616.427978591,0.0,0.0,17466.427978591062,18147.427978591062
10161.0,3605210.0,3609960.2344977534,3612692.4343377384,1.0,0.0,4750.234497753438,7482.434337738436
10025.0,3569595.0,3569595.0,3616138.6572681954,3.0,7.0,0.0,46543.65726819541
