id,Arrival,Start,Completion,No_of_expansion,No_of_shrinkage,Wait_time,Turn_around_time
10001,3565775,3565775,3565821,0,0,0,46
10002,3566023,3566023,3566069,0,0,0,46
10003,3566371,3566371,3566421,0,0,0,50
10004,3566603,3566603,3566648,0,0,0,45
10008,3567070,3567070,3567099,0,0,0,29
10007,3567069,3567069,3567127,0,0,0,58
10009,3567084,3567084,3567162,0,0,0,78
10010,3567290,3567290,3567336,0,0,0,46
10011,3567511,3567511,3567557,0,0,0,46
10012,3567829,3567829,3567876,0,0,0,47
10014.0,3568491.0,3568491.0,3568538.933471966,1.0,0.0,0.0,47.93347196606919
10017,3568764,3568764,3568817,0,0,0,53
10016,3568708,3568708,3568834,0,0,0,126
10015,3568502,3568502,3568888,0,0,0,386
10019,3568975,3568975,3569022,0,0,0,47
10020.0,3569051.0,3569051.0,3569186.2076583756,1.0,0.0,0.0,135.2076583756134
10022,3569143,3569143,3569220,0,0,0,77
10021,3569101,3569101,3569579,0,0,0,478
10024.0,3569539.0,3569539.0,3569823.737026783,1.0,0.0,0.0,284.73702678317204
10018,3568955,3568955,3569950,0,0,0,995
10027,3569926,3569926,3569961,0,0,0,35
10029.0,3570138.0,3570138.0,3570166.241778306,1.0,0.0,0.0,28.241778306197375
10030.0,3570159.0,3570159.0,3570278.626085376,1.0,0.0,0.0,119.62608537590131
10032.0,3570256.0,3570278.626085376,3570311.626085376,0.0,0.0,22.62608537590131,55.62608537590131
10033.0,3570454.0,3570454.560877786,3570499.560877786,0.0,0.0,0.5608777860179543,45.560877786017954
10034.0,3570595.0,3570595.1627492923,3570643.1627492923,0.0,0.0,0.16274929232895374,48.162749292328954
10035.0,3570671.0,3570671.24561679,3570701.24561679,0.0,0.0,0.24561678990721703,30.245616789907217
10006,3567043,3567043,3570821,0,0,0,3778
10013,3567904,3567904,3570821,0,0,0,2917
10039.0,3570938.0,3570938.3269736385,3570976.3269736385,0.0,0.0,0.326973638497293,38.32697363849729
10038.0,3570857.0,3570858.79780156,3571080.79780156,0.0,0.0,1.797801559790969,223.79780155979097
10040.0,3571016.0,3571080.79780156,3571118.79780156,0.0,0.0,64.79780155979097,102.79780155979097
10036.0,3570717.0,3570717.744299205,3571137.4913631775,1.0,1.0,0.7442992050200701,420.49136317754164
10041.0,3571163.0,3571163.5238857036,3571197.5238857036,0.0,0.0,0.5238857036456466,34.52388570364565
10031.0,3570236.0,3570236.5649268455,3571457.5649268455,0.0,0.0,0.5649268454872072,1221.5649268454872
10042.0,3571431.0,3571431.3443756346,3571470.6068816637,1.0,0.0,0.34437563456594944,39.6068816636689
10043.0,3571443.0,3571457.5649268455,3571563.11775024,1.0,0.0,14.564926845487207,120.11775024002418
10005.0,3566852.0,3566852.0,3571565.014982039,4.0,1.0,0.0,4713.014982039109
10023.0,3569528.0,3569528.0,3571604.916169312,4.0,3.0,0.0,2076.9161693118513
10044.0,3571498.0,3571498.0,3571617.9402583553,1.0,0.0,0.0,119.94025835534558
10046,3571608,3571608,3571659,0,0,0,51
10050,3572109,3572109,3572152,0,0,0,43
10047.0,3571841.0,3571841.0,3572199.8531339075,1.0,0.0,0.0,358.85313390754163
10045,3571598,3571598,3572211,0,0,0,613
10051,3572184,3572184,3572228,0,0,0,44
10053,3572604,3572604,3572694,0,0,0,90
10054,3572705,3572705,3572743,0,0,0,38
10052,3572512,3572512,3572968,0,0,0,456
10058.0,3573206.0,3573206.565341799,3573287.565341799,0.0,0.0,0.5653417990542948,81.5653417990543
10048.0,3571903.0,3571903.0,3573413.2191033866,1.0,2.0,0.0,1510.2191033866256
10059.0,3573213.0,3573413.2191033866,3573457.768763085,0.0,0.0,200.21910338662565,244.7687630848959
10049,3571940,3571940,3573479,0,0,0,1539
10056.0,3573166.0,3573166.0,3573611.2148911227,1.0,1.0,0.0,445.2148911226541
10057.0,3573191.0,3573191.5027994844,3573759.5027994844,0.0,0.0,0.5027994844131172,568.5027994844131
10055.0,3572996.0,3572996.0,3573912.2493785005,2.0,2.0,0.0,916.2493785005063
10061.0,3573632.0,3573759.5027994844,3573927.5027994844,0.0,0.0,127.50279948441312,295.5027994844131
10062.0,3573808.0,3573912.2493785005,3573950.2493785005,0.0,0.0,104.24937850050628,142.24937850050628
10037.0,3570757.0,3570821.0,3574340.63960742,3.0,2.0,64.0,3583.639607420191
10064,3574391,3574391,3574444,0,0,0,53
10063,3574167,3574167,3574532,0,0,0,365
10068,3574578,3574578,3574609,0,0,0,31
10066.0,3574507.0,3574507.0,3574980.333482425,1.0,0.0,0.0,473.33348242519423
10071.0,3574886.0,3574980.333482425,3575058.333482425,0.0,0.0,94.33348242519423,172.33348242519423
10070.0,3574657.0,3574657.673366586,3575148.673366586,0.0,0.0,0.6733665862120688,491.67336658621207
10072.0,3575076.0,3575149.447087996,3575185.447087996,0.0,0.0,73.44708799617365,109.44708799617365
10065.0,3574452.0,3574452.0,3575260.5334201693,1.0,3.0,0.0,808.5334201692604
10074.0,3575216.0,3575260.5334201693,3575316.188147383,0.0,0.0,44.53342016926035,100.18814738281071
10076.0,3575428.0,3575428.4789005434,3575508.4789005434,0.0,0.0,0.4789005434140563,80.47890054341406
10075.0,3575341.0,3575341.187980754,3575733.187980754,0.0,0.0,0.18798075383529067,392.1879807538353
10078.0,3575667.0,3575733.9235436693,3575774.9235436693,0.0,0.0,66.92354366928339,107.92354366928339
10028,3570115,3570115,3575812,0,0,0,5697
10079,3575775,3575812,3575828,0,0,37,53
10026,3569709,3569709,3575962,0,0,0,6253
10080.0,3575821.0,3575828.0,3576010.4697372424,1.0,1.0,7.0,189.46973724244162
10083.0,3575909.0,3575962.0,3576018.167642609,1.0,0.0,53.0,109.16764260921627
10077.0,3575505.0,3575508.4789005434,3576098.4789005434,0.0,0.0,3.4789005434140563,593.478900543414
10069.0,3574642.0,3574642.36545384,3576438.7389781782,2.0,5.0,0.3654538397677243,1796.7389781782404
10086.0,3576082.0,3576098.4789005434,3576485.3176349425,1.0,0.0,16.478900543414056,403.3176349424757
10081.0,3575830.0,3575830.9803900523,3576664.835455015,2.0,2.0,0.9803900523111224,834.835455014836
10088.0,3576527.0,3576664.835455015,3576716.835455015,0.0,0.0,137.83545501483604,189.83545501483604
10060.0,3573609.0,3573611.360118287,3576725.05597412,5.0,4.0,2.3601182871498168,3116.0559741198085
10090.0,3576753.0,3576753.0,3577229.1767646577,1.0,1.0,0.0,476.1767646577209
10093.0,3576918.0,3577229.1767646577,3577244.589799671,0.0,0.0,311.1767646577209,326.5897996709682
10082.0,3575836.0,3575837.5787848006,3577414.5787848006,0.0,0.0,1.5787848006002605,1578.5787848006003
10094.0,3577331.0,3577332.1445209594,3577418.8435576796,1.0,0.0,1.1445209593512118,87.84355767956004
10096.0,3577655.0,3577655.7911941437,3577706.7911941437,0.0,0.0,0.79119414370507,51.79119414370507
10097.0,3577680.0,3577706.7911941437,3577840.7911941437,0.0,0.0,26.79119414370507,160.79119414370507
10099.0,3577892.0,3577893.504228051,3578183.4735025484,0.0,1.0,1.5042280508205295,291.4735025484115
10101.0,3578049.0,3578050.2358821984,3578445.5162852467,1.0,0.0,1.2358821984380484,396.5162852467038
10104.0,3578601.0,3578601.845967964,3578693.845967964,0.0,0.0,0.8459679638035595,92.84596796380356
10095.0,3577337.0,3577414.5787848006,3578823.5787848006,0.0,0.0,77.57878480060026,1486.5787848006003
10106.0,3578926.0,3578926.1905313833,3579011.1905313833,0.0,0.0,0.19053138326853514,85.19053138326854
10098.0,3577823.0,3577840.7911941437,3579118.219416653,2.0,2.0,17.79119414370507,1295.219416652806
10107.0,3579183.0,3579183.9128297865,3579274.9128297865,0.0,0.0,0.9128297865390778,91.91282978653908
10102.0,3578170.0,3578183.4735025484,3579509.178926561,2.0,1.0,13.473502548411489,1339.1789265610278
10109.0,3579571.0,3579571.0643579145,3579615.0643579145,0.0,0.0,0.0643579144962132,44.06435791449621
10084.0,3575945.0,3576010.4697372424,3579788.9040780594,3.0,3.0,65.46973724244162,3843.904078059364
10110.0,3579663.0,3579788.9040780594,3579857.9040780594,0.0,0.0,125.90407805936411,194.9040780593641
10067,3574531,3574531,3580055,0,0,0,5524
10112,3579913,3580055,3580135,0,0,142,222
10100.0,3578037.0,3578037.9466798906,3580255.687325527,3.0,4.0,0.9466798906214535,2218.68732552696
10114,3580594,3580594,3580676,0,0,0,82
10115.0,3580665.0,3580665.0,3580698.150932963,1.0,0.0,0.0,33.1509329630062
10113.0,3580158.0,3580255.687325527,3580728.687325527,0.0,0.0,97.6873255269602,570.6873255269602
10118.0,3580837.0,3580837.396973612,3580909.396973612,0.0,0.0,0.39697361178696156,72.39697361178696
10119.0,3581048.0,3581048.1115370463,3581094.1115370463,0.0,0.0,0.11153704626485705,46.11153704626486
10120.0,3581201.0,3581201.072324448,3581250.072324448,0.0,0.0,0.072324447799474,49.072324447799474
10105.0,3578706.0,3578823.5787848006,3581522.5787848006,0.0,0.0,117.57878480060026,2816.5787848006003
10121.0,3581504.0,3581522.5787848006,3581568.5787848006,0.0,0.0,18.57878480060026,64.57878480060026
10122.0,3581532.0,3581568.5787848006,3582218.038893982,0.0,1.0,36.57878480060026,686.0388939818367
10125.0,3581939.0,3582218.038893982,3582308.03304907,0.0,0.0,279.03889398183674,369.03304906981066
10111.0,3579814.0,3579857.9040780594,3582323.9040780594,0.0,0.0,43.90407805936411,2509.904078059364
10126.0,3582434.0,3582434.331639686,3582624.331639686,0.0,0.0,0.33163968613371253,190.3316396861337
10130.0,3583604.0,3583604.524905887,3583844.524905887,0.0,0.0,0.5249058869667351,240.52490588696674
10128.0,3582826.0,3582827.513573552,3583969.777642527,0.0,1.0,1.5135735520161688,1143.7776425271295
10129.0,3583549.0,3583969.777642527,3584007.777642527,0.0,0.0,420.7776425271295,458.7776425271295
10131.0,3583613.0,3584007.777642527,3584055.777642527,0.0,0.0,394.7776425271295,442.7776425271295
10132.0,3583970.0,3584008.7278920594,3584079.8733578585,1.0,0.0,38.72789205936715,109.87335785850883
10133.0,3584058.0,3584079.8733578585,3584372.516096142,0.0,1.0,21.873357858508825,314.51609614212066
10073.0,3575211.0,3575211.7304001786,3584548.7304001786,0.0,0.0,0.7304001785814762,9337.730400178581
10136.0,3584464.0,3584549.1437073387,3584659.1437073387,0.0,0.0,85.14370733872056,195.14370733872056
10124.0,3581826.0,3581826.4142844426,3584861.4142844426,0.0,0.0,0.41428444255143404,3035.4142844425514
10134.0,3584169.0,3584170.5387324877,3585137.854026776,1.0,0.0,1.5387324877083302,968.8540267758071
10137.0,3585212.0,3585212.686327101,3585388.163162455,0.0,1.0,0.6863271011970937,176.16316245496273
10138.0,3585247.0,3585247.853524713,3585395.853524713,0.0,0.0,0.8535247128456831,148.85352471284568
10139.0,3585331.0,3585331.689111514,3585428.0181101426,1.0,0.0,0.6891115140169859,97.01811014255509
10140.0,3585378.0,3585395.853524713,3585512.853524713,0.0,0.0,17.853524712845683,134.85352471284568
10135.0,3584361.0,3584548.7304001786,3585685.7304001786,0.0,0.0,187.73040017858148,1324.7304001785815
10143.0,3585994.0,3585995.492430556,3586108.492430556,0.0,0.0,1.4924305560998619,114.49243055609986
10092.0,3576818.0,3576818.242581058,3587131.242581058,0.0,0.0,0.24258105782791972,10313.242581057828
10142.0,3585966.0,3585966.592970828,3587492.2182702175,0.0,1.0,0.5929708280600607,1526.2182702175342
10145.0,3586232.0,3587131.242581058,3587684.756860075,1.0,0.0,899.2425810578279,1452.7568600750528
10146.0,3587535.0,3587684.756860075,3588351.756860075,0.0,0.0,149.75686007505283,816.7568600750528
10144.0,3586118.0,3586119.70659875,3588364.240709339,2.0,0.0,1.7065987498499453,2246.240709338803
10091.0,3576801.0,3576801.0,3588720.7288248185,6.0,7.0,0.0,11919.728824818507
10108.0,3579222.0,3579510.4681930086,3589095.4681930086,0.0,0.0,288.4681930085644,9873.468193008564
10127.0,3582515.0,3582625.1069392576,3589264.214286292,5.0,8.0,110.10693925758824,6749.214286291972
10141.0,3585513.0,3585685.7304001786,3590251.151449821,3.0,2.0,172.73040017858148,4738.151449820958
10148,3590260,3590260,3590564,0,0,0,304
10149.0,3590644.0,3590645.2331752763,3591063.2331752763,0.0,0.0,1.233175276312977,419.233175276313
10147.0,3589368.0,3590251.151449821,3591241.393942342,3.0,1.0,883.1514498209581,1873.3939423421398
10150.0,3591117.0,3591241.393942342,3591316.393942342,0.0,0.0,124.39394234213978,199.39394234213978
10153.0,3591887.0,3591888.280935034,3593032.280935034,0.0,0.0,1.2809350341558456,1145.2809350341558
10025.0,3569595.0,3569595.0,3593181.089095732,9.0,17.0,0.0,23586.089095732197
10087.0,3576431.0,3589095.4681930086,3594073.4681930086,0.0,0.0,12664.468193008564,17642.468193008564
10089.0,3576684.0,3594073.4681930086,3594237.4681930086,0.0,0.0,17389.468193008564,17553.468193008564
10156.0,3593825.0,3594074.060418949,3595448.060418949,0.0,0.0,249.0604189489968,1623.0604189489968
10157.0,3594527.0,3595448.060418949,3596016.060418949,0.0,0.0,921.0604189489968,1489.0604189489968
10159.0,3596989.0,3596989.693954712,3597119.693954712,0.0,0.0,0.693954711779952,130.69395471177995
10103.0,3578485.0,3594237.4681930086,3603278.4681930086,0.0,0.0,15752.468193008564,24793.468193008564
10117.0,3580713.0,3603278.4681930086,3604231.4681930086,0.0,0.0,22565.468193008564,23518.468193008564
10123.0,3581800.0,3604231.4681930086,3604252.4681930086,0.0,0.0,22431.468193008564,22452.468193008564
10155.0,3593469.0,3604252.4681930086,3604933.4681930086,0.0,0.0,10783.468193008564,11464.468193008564
10154.0,3593085.0,3593181.089095732,3605350.7285113325,2.0,1.0,96.08909573219717,12265.728511332534
10161.0,3605210.0,3605350.7285113325,3609188.7285113325,0.0,0.0,140.72851133253425,3978.7285113325343
10160.0,3600678.0,3604933.4681930086,3612571.124590377,1.0,0.0,4255.468193008564,11893.124590376858
10085.0,3576062.0,3576062.9879436484,3615381.041699496,10.0,11.0,0.9879436483606696,39319.0416994961
10162,3611226,3611226,3617619,0,0,0,6393
10116.0,3580702.0,3580702.0,3618716.818724149,10.0,10.0,0.0,38014.81872414891
10152.0,3591801.0,3591801.526095426,3620295.318707471,2.0,2.0,0.5260954261757433,28494.318707470782
10151.0,3591594.0,3591594.0,3622559.0689549153,2.0,2.0,0.0,30965.068954915274
10163,3630244,3630244,3631185,0,0,0,941
10164,3634245,3634245,3634465,0,0,0,220
10165,3636949,3636949,3636971,0,0,0,22
10166,3638215,3638215,3638235,0,0,0,20
10167,3638998,3638998,3640530,0,0,0,1532
10168.0,3642379.0,3642379.0,3642418.9151704093,1.0,0.0,0.0,39.915170409251004
10169.0,3642407.0,3642407.0,3642570.6575561585,1.0,0.0,0.0,163.65755615849048
10170,3642609,3642609,3642800,0,0,0,191
10171,3643119,3643119,3643166,0,0,0,47
10172,3643307,3643307,3643621,0,0,0,314
