id,Arrival,Start,Completion,No_of_expansion,No_of_shrinkage,Wait_time,Turn_around_time
10001,3565775,3565775,3565821,0,0,0,46
10002,3566023,3566023,3566069,0,0,0,46
10003,3566371,3566371,3566421,0,0,0,50
10004,3566603,3566603,3566648,0,0,0,45
10008,3567070,3567070,3567099,0,0,0,29
10007,3567069,3567069,3567127,0,0,0,58
10009,3567084,3567084,3567162,0,0,0,78
10010,3567290,3567290,3567336,0,0,0,46
10011,3567511,3567511,3567557,0,0,0,46
10012,3567829,3567829,3567876,0,0,0,47
10014.0,3568491.0,3568491.0,3568539.1509276773,1.0,0.0,0.0,48.150927677284926
10017,3568764,3568764,3568817,0,0,0,53
10016,3568708,3568708,3568834,0,0,0,126
10015,3568502,3568502,3568888,0,0,0,386
10019,3568975,3568975,3569022,0,0,0,47
10022,3569143,3569143,3569220,0,0,0,77
10020,3569051,3569051,3569268,0,0,0,217
10021,3569101,3569101,3569579,0,0,0,478
10024.0,3569539.0,3569539.0,3569809.0548757003,1.0,0.0,0.0,270.0548757002689
10018,3568955,3568955,3569950,0,0,0,995
10027,3569926,3569926,3569961,0,0,0,35
10029,3570138,3570138,3570170,0,0,0,32
10030.0,3570159.0,3570159.0,3570278.79062336,1.0,0.0,0.0,119.79062335984781
10032.0,3570256.0,3570278.79062336,3570311.79062336,0.0,0.0,22.790623359847814,55.790623359847814
10033,3570454,3570454,3570499,0,0,0,45
10034.0,3570595.0,3570595.2353180866,3570643.2353180866,0.0,0.0,0.23531808657571673,48.23531808657572
10035,3570671,3570671,3570701,0,0,0,30
10006,3567043,3567043,3570821,0,0,0,3778
10013,3567904,3567904,3570821,0,0,0,2917
10039.0,3570938.0,3570938.547629607,3570976.547629607,0.0,0.0,0.5476296069100499,38.54762960691005
10036.0,3570717.0,3570717.0,3571042.514098162,3.0,0.0,0.0,325.5140981618315
10038.0,3570857.0,3570857.0818028986,3571079.0818028986,0.0,0.0,0.08180289855226874,222.08180289855227
10040.0,3571016.0,3571042.514098162,3571080.514098162,0.0,0.0,26.514098161831498,64.5140981618315
10041,3571163,3571163,3571197,0,0,0,34
10005.0,3566852.0,3566852.0,3571296.3118124767,5.0,3.0,0.0,4444.311812476721
10031.0,3570236.0,3570236.588134034,3571457.588134034,0.0,0.0,0.5881340340711176,1221.5881340340711
10042,3571431,3571431,3571481,0,0,0,50
10044.0,3571498.0,3571498.0,3571634.538801169,1.0,0.0,0.0,136.53880116902292
10043,3571443,3571443,3571642,0,0,0,199
10046,3571608,3571608,3571659,0,0,0,51
10050,3572109,3572109,3572152,0,0,0,43
10047.0,3571841.0,3571841.0,3572182.7516252613,1.0,0.0,0.0,341.7516252612695
10045,3571598,3571598,3572211,0,0,0,613
10051,3572184,3572184,3572228,0,0,0,44
10053,3572604,3572604,3572694,0,0,0,90
10054,3572705,3572705,3572743,0,0,0,38
10052,3572512,3572512,3572968,0,0,0,456
10023,3569528,3569528,3573183,0,0,0,3655
10059,3573213,3573213,3573256,0,0,0,43
10048.0,3571903.0,3571903.0,3573271.4952163077,1.0,0.0,0.0,1368.495216307696
10058,3573206,3573206,3573287,0,0,0,81
10056.0,3573166.0,3573166.0,3573402.8403997477,1.0,0.0,0.0,236.8403997477144
10049,3571940,3571940,3573479,0,0,0,1539
10057,3573191,3573191,3573759,0,0,0,568
10061,3573632,3573632,3573800,0,0,0,168
10062,3573808,3573808,3573846,0,0,0,38
10055,3572996,3572996,3574311,0,0,0,1315
10064,3574391,3574391,3574444,0,0,0,53
10063,3574167,3574167,3574532,0,0,0,365
10068,3574578,3574578,3574609,0,0,0,31
10071.0,3574886.0,3574886.6804345585,3574964.6804345585,0.0,0.0,0.6804345585405827,78.68043455854058
10070.0,3574657.0,3574657.6677503563,3575148.6677503563,0.0,0.0,0.6677503562532365,491.66775035625324
10072.0,3575076.0,3575149.4562137835,3575185.4562137835,0.0,0.0,73.45621378347278,109.45621378347278
10066.0,3574507.0,3574507.0,3575267.743947413,2.0,2.0,0.0,760.7439474128187
10074.0,3575216.0,3575267.743947413,3575320.743947413,0.0,0.0,51.74394741281867,104.74394741281867
10065.0,3574452.0,3574452.0,3575361.6336674266,4.0,2.0,0.0,909.6336674266495
10076.0,3575428.0,3575428.709577966,3575508.709577966,0.0,0.0,0.7095779660157859,80.70957796601579
10075.0,3575341.0,3575361.6336674266,3575753.6336674266,0.0,0.0,20.63366742664948,412.6336674266495
10028,3570115,3570115,3575812,0,0,0,5697
10078,3575667,3575812,3575853,0,0,145,186
10079,3575775,3575853,3575869,0,0,78,94
10026,3569709,3569709,3575962,0,0,0,6253
10083.0,3575909.0,3575910.256345534,3575964.256345534,0.0,0.0,1.2563455342315137,55.256345534231514
10077.0,3575505.0,3575508.709577966,3576098.709577966,0.0,0.0,3.709577966015786,593.7095779660158
10080.0,3575821.0,3575869.0,3576098.7684527747,0.0,1.0,48.0,277.7684527747333
10069.0,3574642.0,3574642.4154480468,3576410.4154480468,0.0,0.0,0.41544804675504565,1768.415448046755
10086.0,3576082.0,3576098.709577966,3576470.077585377,1.0,0.0,16.709577966015786,388.0775853767991
10081.0,3575830.0,3575962.0,3576571.646757483,2.0,0.0,132.0,741.6467574830167
10088.0,3576527.0,3576571.646757483,3576623.646757483,0.0,0.0,44.6467574830167,96.6467574830167
10037,3570757,3570821,3576882,0,0,64,6125
10090.0,3576753.0,3576753.0,3577191.7184705934,0.0,1.0,0.0,438.7184705934487
10060,3573609,3573609,3577305,0,0,0,3696
10093,3576918,3577305,3577320,0,0,387,402
10094.0,3577331.0,3577331.141505223,3577414.141505223,0.0,0.0,0.14150522276759148,83.14150522276759
10082,3575836,3575962,3577539,0,0,126,1703
10096,3577655,3577655,3577706,0,0,0,51
10097,3577680,3577706,3577840,0,0,26,160
10099.0,3577892.0,3577892.7243671324,3578176.76296297,0.0,1.0,0.7243671324104071,284.76296296995133
10101.0,3578049.0,3578049.9809144246,3578441.951877892,1.0,0.0,0.9809144246391952,392.95187789201736
10104.0,3578601.0,3578602.7749121147,3578694.7749121147,0.0,0.0,1.7749121147207916,93.77491211472079
10095.0,3577337.0,3577414.141505223,3578823.141505223,0.0,0.0,77.14150522276759,1486.1415052227676
10106.0,3578926.0,3578926.4313654397,3579011.4313654397,0.0,0.0,0.43136543966829777,85.4313654396683
10098.0,3577823.0,3577840.0,3579155.448104156,2.0,2.0,17.0,1332.4481041561812
10107.0,3579183.0,3579183.920151885,3579274.920151885,0.0,0.0,0.9201518851332366,91.92015188513324
10109.0,3579571.0,3579571.65543431,3579615.65543431,0.0,0.0,0.6554343099705875,44.65543430997059
10110.0,3579663.0,3579664.2957218317,3579733.2957218317,0.0,0.0,1.2957218317314982,70.2957218317315
10067,3574531,3574531,3580055,0,0,0,5524
10102.0,3578170.0,3578176.76296297,3580056.6214938927,3.0,4.0,6.762962969951332,1886.6214938927442
10112,3579913,3580055,3580135,0,0,142,222
10113.0,3580158.0,3580159.1902342397,3580632.1902342397,0.0,0.0,1.19023423967883,474.19023423967883
10084.0,3575945.0,3576410.4154480468,3580705.9341209857,4.0,4.0,465.41544804675505,4760.934120985679
10115.0,3580665.0,3580665.181037919,3580713.155567627,1.0,0.0,0.1810379191301763,48.1555676269345
10114.0,3580594.0,3580632.1902342397,3580714.1902342397,0.0,0.0,38.19023423967883,120.19023423967883
10100.0,3578037.0,3578037.931774106,3580941.413452057,4.0,5.0,0.9317741058766842,2904.413452057168
10118.0,3580837.0,3580941.413452057,3581013.413452057,0.0,0.0,104.41345205716789,176.4134520571679
10119,3581048,3581048,3581094,0,0,0,46
10120,3581201,3581201,3581250,0,0,0,49
10105.0,3578706.0,3578823.141505223,3581522.141505223,0.0,0.0,117.14150522276759,2816.1415052227676
10121.0,3581504.0,3581504.0,3581538.248696171,1.0,0.0,0.0,34.24869617121294
10122.0,3581532.0,3581538.248696171,3582195.248696171,0.0,0.0,6.248696171212941,663.2486961712129
10111.0,3579814.0,3579815.2532364875,3582281.2532364875,0.0,0.0,1.2532364875078201,2467.253236487508
10125.0,3581939.0,3582195.248696171,3582287.248696171,0.0,0.0,256.24869617121294,348.24869617121294
10126,3582434,3582434,3582624,0,0,0,190
10130.0,3583604.0,3583604.6800253503,3583844.6800253503,0.0,0.0,0.6800253503024578,240.68002535030246
10128.0,3582826.0,3582827.9962386773,3583959.9962386773,0.0,0.0,1.9962386772967875,1133.9962386772968
10129.0,3583549.0,3583959.9962386773,3583997.9962386773,0.0,0.0,410.9962386772968,448.9962386772968
10131.0,3583613.0,3583997.9962386773,3584045.9962386773,0.0,0.0,384.9962386772968,432.9962386772968
10132.0,3583970.0,3583998.7227882757,3584088.7227882757,0.0,0.0,28.72278827568516,118.72278827568516
10133.0,3584058.0,3584088.7227882757,3584381.0634646057,0.0,1.0,30.72278827568516,323.0634646057151
10073.0,3575211.0,3575269.047739465,3584606.047739465,0.0,0.0,58.04773946478963,9395.04773946479
10136.0,3584464.0,3584606.835853148,3584716.835853148,0.0,0.0,142.8358531477861,252.8358531477861
10124,3581826,3581826,3584861,0,0,0,3035
10134.0,3584169.0,3584170.0316372765,3585153.9525939366,1.0,0.0,1.0316372765228152,984.9525939365849
10137.0,3585212.0,3585212.6221341207,3585383.421192632,0.0,1.0,0.6221341206692159,171.42119263205677
10138.0,3585247.0,3585248.2461854406,3585396.2461854406,0.0,0.0,1.246185440570116,149.24618544057012
10139.0,3585331.0,3585331.173157649,3585447.173157649,0.0,0.0,0.17315764911472797,116.17315764911473
10140.0,3585378.0,3585396.2461854406,3585513.4730658163,1.0,0.0,18.246185440570116,135.47306581633165
10135.0,3584361.0,3584606.047739465,3585743.047739465,0.0,0.0,245.04773946478963,1382.0477394647896
10143.0,3585994.0,3585994.8563297447,3586107.8563297447,0.0,0.0,0.856329744681716,113.85632974468172
10092,3576818,3576882,3587195,0,0,64,10377
10142.0,3585966.0,3585966.148969607,3587483.148969607,0.0,0.0,0.14896960696205497,1517.148969606962
10145.0,3586232.0,3587195.0,3587706.72711746,1.0,0.0,963.0,1474.727117460221
10144.0,3586118.0,3586119.2976104813,3588359.8251566445,2.0,0.0,1.2976104812696576,2241.8251566444524
10146.0,3587535.0,3587706.72711746,3588373.72711746,0.0,0.0,171.72711746022105,838.727117460221
10108.0,3579222.0,3579276.241329431,3588861.241329431,0.0,0.0,54.24132943106815,9639.241329431068
10123.0,3581800.0,3588861.241329431,3588882.00430684,0.0,0.0,7061.241329431068,7082.004306839779
10127.0,3582515.0,3582624.194579987,3589719.839598899,5.0,7.0,109.19457998685539,7204.839598898776
10091.0,3576801.0,3576801.4501132825,3590427.715484629,6.0,6.0,0.45011328253895044,13626.71548462892
10148.0,3590260.0,3590427.715484629,3590731.715484629,0.0,0.0,167.7154846289195,471.7154846289195
10147.0,3589368.0,3589719.839598899,3590776.839598899,0.0,0.0,351.8395988987759,1408.8395988987759
10141.0,3585513.0,3585513.4730658163,3590777.0236138892,5.0,3.0,0.4730658163316548,5264.023613889236
10150,3591117,3591117,3591192,0,0,0,75
10149.0,3590644.0,3590777.0236138892,3591195.0236138892,0.0,0.0,133.023613889236,551.023613889236
10153.0,3591887.0,3591888.078467748,3593032.078467748,0.0,0.0,1.0784677481278777,1145.0784677481279
10087.0,3576431.0,3588882.753197671,3593860.753197671,0.0,0.0,12451.753197670914,17429.753197670914
10089.0,3576684.0,3593860.753197671,3594024.753197671,0.0,0.0,17176.753197670914,17340.753197670914
10156.0,3593825.0,3593862.0376443746,3595236.0376443746,0.0,0.0,37.03764437464997,1411.03764437465
10157.0,3594527.0,3595236.0376443746,3595804.0376443746,0.0,0.0,709.03764437465,1277.03764437465
10159.0,3596989.0,3596989.7677901043,3597119.7677901043,0.0,0.0,0.7677901042625308,130.76779010426253
10103.0,3578485.0,3594024.753197671,3603065.753197671,0.0,0.0,15539.753197670914,24580.753197670914
10117.0,3580713.0,3603065.753197671,3604018.753197671,0.0,0.0,22352.753197670914,23305.753197670914
10155.0,3593469.0,3604018.753197671,3604699.753197671,0.0,0.0,10549.753197670914,11230.753197670914
10154.0,3593085.0,3593086.375359039,3606169.712559678,2.0,2.0,1.3753590388223529,13084.712559678126
10161.0,3605210.0,3606169.712559678,3610007.712559678,0.0,0.0,959.7125596781261,4797.712559678126
10025.0,3569595.0,3569595.0,3610024.019307122,13.0,16.0,0.0,40429.0193071221
10160.0,3600678.0,3604699.753197671,3612725.669805633,1.0,0.0,4021.7531976709142,12047.669805632904
10116.0,3580702.0,3580705.9341209857,3617197.9066998074,7.0,9.0,3.9341209856793284,36495.90669980738
10162,3611226,3611226,3617619,0,0,0,6393
10152.0,3591801.0,3591801.0,3620661.0039433516,2.0,2.0,0.0,28860.003943351563
10151.0,3591594.0,3591594.0,3625139.147382365,4.0,2.0,0.0,33545.147382365074
10163,3630244,3630244,3631185,0,0,0,941
10164,3634245,3634245,3634465,0,0,0,220
10165,3636949,3636949,3636971,0,0,0,22
10166,3638215,3638215,3638235,0,0,0,20
10167,3638998,3638998,3640530,0,0,0,1532
10168,3642379,3642379,3642428,0,0,0,49
10085.0,3576062.0,3576410.4154480468,3642620.4154480468,0.0,0.0,348.41544804675505,66558.41544804676
10169,3642407,3642407,3642715,0,0,0,308
10170,3642609,3642609,3642800,0,0,0,191
10171,3643119,3643119,3643166,0,0,0,47
10172,3643307,3643307,3643621,0,0,0,314
10173,3643512,3643512,3643627,0,0,0,115
10176.0,3645319.0,3645319.0,3645780.9346753997,1.0,0.0,0.0,461.9346753996797
10178,3646244,3646244,3646290,0,0,0,46
10175.0,3643879.0,3643879.0,3646597.4478505794,1.0,0.0,0.0,2718.447850579396
10174.0,3643877.0,3643877.0,3646824.5506997136,1.0,0.0,0.0,2947.55069971364
10180.0,3647241.0,3647241.0,3647866.9991617477,1.0,0.0,0.0,625.9991617477499
10184,3647594,3647594,3647992,0,0,0,398
10177,3645672,3645672,3648219,0,0,0,2547
10182.0,3647562.0,3647562.0,3648295.2190255905,1.0,0.0,0.0,733.219025590457
10179.0,3647029.0,3647029.0,3648321.354425378,1.0,0.0,0.0,1292.3544253781438
10186,3648354,3648354,3648485,0,0,0,131
10187,3648822,3648822,3648939,0,0,0,117
10188,3648883,3648883,3648947,0,0,0,64
10189.0,3649163.0,3649163.0,3649240.9045888763,1.0,0.0,0.0,77.90458887629211
10185,3648211,3648211,3649415,0,0,0,1204
10191.0,3649386.0,3649386.0,3649449.1553197857,1.0,0.0,0.0,63.15531978569925
10192,3649397,3649397,3649469,0,0,0,72
10195.0,3649791.0,3649791.483371321,3649840.483371321,0.0,0.0,0.4833713211119175,49.48337132111192
10194,3649662,3649662,3650036,0,0,0,374
10198.0,3650068.0,3650069.3215591395,3650115.3215591395,0.0,0.0,1.3215591395273805,47.32155913952738
10193.0,3649484.0,3649484.0,3652165.538126996,3.0,2.0,0.0,2681.538126995787
