S_ime,W_time,R_time,Processors,id,type,Max_resource,Min_resource,Total_cost
16487744.95,11,74700,240,15001,2,324,144,17928000
16489263.049999999,0,116,200,15002,1,200,200,23200
16491375.299999999,5,462,1,15003,1,1,1,462
16492028.1,0,246,1,15004,2,2,1,246
16492499.0,2,84,36,15005,2,49,22,3024
16492587.4,1,83,36,15006,1,36,36,2988
16492618.0,1,227,1,15007,3,2,1,227
16492765.9,1,95,36,15008,3,58,29,3420
16492888.299999999,1,102,36,15009,1,36,36,3672
16492920.6,5,248,1,15010,2,2,1,248
16493034.5,4,241,36,15011,2,49,22,8676
16493232.549999999,1,147,36,15012,2,49,22,5292
16493363.45,6,1696,36,15013,1,36,36,61056
16493378.75,10,509,1,15014,1,1,1,509
16493407.65,3,398,1,15015,2,2,1,398
16493494.35,5,1730,36,15016,2,49,22,62280
16493776.549999999,9,1666,36,15017,3,58,29,59976
16493791.0,3,1591,36,15018,3,58,29,57276
16494799.95,0,9157,2000,15019,1,2000,2000,18314000
16494828.85,1,405,1,15020,2,2,1,405
16494990.35,6,146,200,15021,1,200,200,29200
16495501.2,0,499,1,15022,2,2,1,499
16495735.799999999,1,300,200,15023,2,270,120,60000
16496371.6,3,146,200,15024,3,320,160,29200
16496635.95,4,104,200,15025,1,200,200,20800
16496961.5,0,296,1,15026,1,1,1,296
16496975.95,11,458,1,15027,2,2,1,458
16497241.15,9,83,240,15028,3,384,192,19920
16497259.0,0,86400,2000,15029,3,3200,1600,172800000
16497264.1,6,135,240,15030,2,324,144,32400
16497286.2,2,102,240,15031,3,384,192,24480
16497451.1,0,1229,240,15032,1,240,240,294960
16497453.65,9,1062,1,15033,3,2,1,1062
16497465.549999999,11,1227,240,15034,2,324,144,294480
16497497.85,4,1229,240,15035,2,324,144,294960
16497604.95,1,1133,240,15036,3,384,192,271920
16497664.45,361,6929,2000,15037,2,2700,1200,13858000
16497931.35,0,62727,240,15038,3,384,192,15054480
16497965.35,7,1400,48,15039,2,65,29,67200
16498388.65,6731,843,2000,15040,3,3200,1600,1686000
16498388.65,2,62198,240,15041,3,384,192,14927520
16498405.65,4,47,20,15042,2,27,12,940
16498406.5,3,600,40,15043,2,54,24,24000
16498406.5,3,600,80,15044,3,128,64,48000
16498406.5,3,600,160,15045,2,216,96,96000
16498406.5,3,600,320,15046,3,512,256,192000
16498406.5,3,600,640,15047,2,864,384,384000
16498406.5,722,104,1280,15048,3,2048,1024,133120
16498407.35,2933,143,2560,15049,3,4096,2048,366080
16498407.35,6416,122,5120,15050,3,8192,4096,624640
16498464.299999999,4,62096,240,15051,3,384,192,14903040
16498484.7,2842,59234,240,15052,2,324,144,14216160
16498507.65,2837,59212,240,15053,2,324,144,14210880
16498529.75,2932,59091,240,15054,1,240,240,14181840
16498554.4,1,1200,1,15055,3,2,1,1200
16498789.85,1,1567,20,15056,2,27,12,31340
16498794.95,11,1551,20,15057,2,27,12,31020
16498794.95,11,1563,20,15058,2,27,12,31260
16498795.799999999,10,1551,20,15059,3,32,16,31020
16498795.799999999,10,1551,20,15060,2,27,12,31020
16498795.799999999,10,1551,20,15061,2,27,12,31020
16498795.799999999,10,1563,20,15062,3,32,16,31260
16498796.65,9,1551,20,15063,3,32,16,31020
16498796.65,9,1563,20,15064,2,27,12,31260
16498796.65,9,1563,20,15065,2,27,12,31260
16498796.65,9,1563,20,15066,2,27,12,31260
16498796.65,9,1563,20,15067,3,32,16,31260
16498797.5,8,1551,20,15068,3,32,16,31020
16498797.5,8,1551,20,15069,2,27,12,31020
16498797.5,8,1563,20,15070,3,32,16,31260
16498797.5,8,1563,20,15071,3,32,16,31260
16498798.35,7,1563,20,15072,2,27,12,31260
16498798.35,7,1563,20,15073,2,27,12,31260
16498798.35,7,1563,20,15074,3,32,16,31260
16498799.2,6,1563,20,15075,3,32,16,31260
16498799.2,6,1563,20,15076,3,32,16,31260
16498799.2,6,1563,20,15077,2,27,12,31260
16498799.2,6,1563,20,15078,3,32,16,31260
16498799.2,6,1563,20,15079,2,27,12,31260
16498799.2,6,1563,20,15080,3,32,16,31260
16498799.2,6,1563,20,15081,3,32,16,31260
16498800.049999999,5,1563,20,15082,2,27,12,31260
16498800.049999999,5,1563,20,15083,3,32,16,31260
16498800.049999999,5,1563,20,15084,3,32,16,31260
16498800.049999999,5,1563,20,15085,3,32,16,31260
16498800.049999999,5,1563,20,15086,3,32,16,31260
16498800.049999999,5,1563,20,15087,2,27,12,31260
16498800.049999999,5,1563,20,15088,2,27,12,31260
16498800.9,4,1563,20,15089,3,32,16,31260
16498800.9,4,1563,20,15090,2,27,12,31260
16498800.9,4,1563,20,15091,3,32,16,31260
16498800.9,4,1563,20,15092,3,32,16,31260
16498800.9,4,1563,20,15093,3,32,16,31260
16498800.9,4,1563,20,15094,3,32,16,31260
16498800.9,4,1563,20,15095,3,32,16,31260
16498801.75,3,1563,20,15096,2,27,12,31260
16498801.75,3,1563,20,15097,3,32,16,31260
16498801.75,3,1563,20,15098,2,27,12,31260
16498801.75,3,1563,20,15099,3,32,16,31260
16498801.75,3,1563,20,15100,3,32,16,31260
16498801.75,3,1563,20,15101,3,32,16,31260
16498801.75,3,1563,20,15102,3,32,16,31260
16498802.6,2,1563,20,15103,3,32,16,31260
16498802.6,2,1563,20,15104,2,27,12,31260
16499158.75,3,26598,80,15105,3,128,64,2127840
16499176.6,4,4551,80,15106,3,128,64,364080
16499845.549999999,5017,219,2400,15107,2,3240,1440,525600
16500024.9,0,104,40,15108,2,54,24,4160
16500030.85,5,47,20,15109,3,32,16,940
16500103.1,0,102,80,15110,3,128,64,8160
16500117.549999999,6,100,160,15111,2,216,96,16000
16500139.65,4,108,320,15112,2,432,192,34560
16500155.799999999,4359,122,256,15113,2,346,154,31232
16500163.45,9,75,640,15114,2,864,384,48000
16500174.5,7,151,1280,15115,3,2048,1024,193280
16500516.2,1,102,20,15116,3,32,16,2040
16500521.299999999,11,123,40,15117,3,64,32,4920
